"Model","Locus_name","Model_string","Rates","Likelihood","Unconstrained_likelihood","parameters","AIC","AICc","BIC","Best","Length","Ntaxa","Percent_constant","Percent_parsimony_informative","Site_patterns","RF_distance","nRF_distance","wRF_distance","KF_distance","PD_distance","wPD_distance","geodesic_distance","Tree_Length","Sum_int","prop_int","Min.","1st Qu.","Median","Mean","3rd Qu.","Max."
"One_class","UCE-4384","TPM3u+F+R2","R2",-1098.2059,-952.9644,"TPM3u{2.7477,6.8091,1,2.7477,6.8091,1}+F{0.3217,0.1301,0.199,0.3492}",2384.4119,2490.7214,2720.1943,"Mixture",263,45,0.726235741444867,"15.21%",106,60,0.7143,69.7783,9.201,128.499,163.7981,NA,"0.5588","0.1814","0.3246","0","0","0.0039","0.0065","0.008","0.0688"
"Mixture","UCE-4377","MIX{TPM2u+FO,JC+FO}+G","G4",-1708.7954,-1058.7537,"TPM2u{0.322649,3.88564}+FO{0.292543,0.14504,0.239484,0.322933};JC",3645.5908,3832.8766,4049.2949,"One_class",255,57,0.584313725490196,"24.71%",136,50,0.4808,83.4295,9.7417,151.1026,218.6719,NA,"1.0033","0.2752","0.2743","0","0.0034","0.0047","0.0094","0.0121","0.0538"
"One_class","UCE-4377","TPM2u+F+G4","G4",-1710.8138,-1058.7537,"TPM2u{0.4645,2.8276,0.4645,1,2.8276,1}+F{0.2763,0.1776,0.2334,0.3126}",3647.6276,3830.351,4047.7904,"One_class",255,57,0.584313725490196,"24.71%",136,56,0.5385,83.4589,9.7423,143.3597,218.6313,NA,"1.0068","0.2783","0.2764","0","0.0025","0.0044","0.0094","0.012","0.0539"
"Mixture","UCE-4356","MIX{HKY+FO,K80+FO,JC+FO}+I+G","I+G4",-10368.558,-6602.3644,"HKY{3.13165}+FO{0.397363,0.147883,0.149208,0.305546};K2P{15.7783}+FQ;JC",20825.116,20828.9606,21044.2393,"Mixture",1075,19,0.247441860465116,"60.28%",836,6,0.1875,32.6046,6.4094,12.4097,79.9841,NA,"3.4864","1.4195","0.4072","0.0017","0.0234","0.0648","0.0968","0.1382","0.3141"
"One_class","UCE-4356","TN+F+I+G4","I+G4",-10381.7401,-6602.3644,"TN{1,2.8608,1,1,3.7095,1}+F{0.3573,0.1785,0.1884,0.2758}",20847.4801,20850.9801,21056.6433,"Mixture",1075,19,0.247441860465116,"60.28%",836,6,0.1875,32.6956,6.4313,14.2829,80.3378,NA,"3.3866","1.3676","0.4038","0.0015","0.0257","0.0647","0.0996","0.1445","0.3302"
"Mixture","UCE-4389","K3Pu+FO+I+G4","I+G4",-9468.6412,-5494.3379,"K3Pu{1,2.849,0.7339,0.7339,2.849,1}+FO{0.3062,0.175,0.2054,0.3134}",19009.2825,19012.3236,19182.685,"Mixture",913,16,0.214676889375685,"67.25%",711,8,0.3077,29.6832,6.4948,17.8606,62.6032,NA,"3.5974","1.4518","0.4036","0.0074","0.0442","0.0679","0.1239","0.2131","0.5057"
"One_class","UCE-4389","K3Pu+F+I+G4","I+G4",-9469.7721,-5494.3379,"K3Pu{1,2.8295,0.7129,0.7129,2.8295,1}+F{0.3124,0.1761,0.1949,0.3167}",19011.5443,19014.5854,19184.9468,"Mixture",913,16,0.214676889375685,"67.25%",711,8,0.3077,29.6871,6.4952,17.8606,62.606,NA,"3.593","1.451","0.4038","0.0074","0.0443","0.0677","0.124","0.2139","0.5058"
"Mixture","UCE-4364","K2P+G4","G4",-1279.8365,-935.9594,"K2P{1,4.2753,1,1,4.2753,1}+G4{0.25,0.25,0.25,0.25}",2793.6729,2982.7962,3212.059,"Mixture",264,59,0.700757575757576,"15.53%",111,96,0.8571,87.5924,10.0554,255.2881,244.8825,NA,"0.6089","0.1547","0.2541","0","0","0.0039","0.0053","0.0079","0.0371"
"One_class","UCE-4364","K2P+G4","G4",-1280.7698,-935.9594,"K2P{1,4.1385,1,1,4.1385,1}+G4{0.25,0.25,0.25,0.25}",2795.5395,2984.6628,3213.9256,"Mixture",264,59,0.700757575757576,"15.53%",111,100,0.8929,87.5971,10.0553,277.2147,244.8934,NA,"0.6066","0.1498","0.247","0","0","0.0039","0.0053","0.0079","0.0373"
"Mixture","UCE-4354","HKY+FO+G4","G4",-1725.3407,-1773.0582,"HKY{1,3.1913,1,1,3.1913,1}+FO{0.3564,0.1554,0.1672,0.321}",3726.6814,3884.558,4271.1495,"Mixture",382,72,0.725130890052356,"15.18%",180,104,0.8,95.6571,10.1499,208.9665,264.4923,NA,"0.5804","0.1432","0.2467","0","0","0.0026","0.0043","0.0053","0.031"
"One_class","UCE-4354","HKY+F+G4","G4",-1726.0339,-1773.0582,"HKY{1,3.2625,1,1,3.2625,1}+F{0.3725,0.1476,0.1532,0.3267}",3728.0677,3885.9443,4272.5358,"Mixture",382,72,0.725130890052356,"15.18%",180,110,0.8462,95.6668,10.1507,209.7403,264.5085,NA,"0.5741","0.1403","0.2444","0","0","0.0026","0.0044","0.0054","0.0316"
"Mixture","UCE-4324","TN+FO+G4","G4",-1764.7874,-1295.8076,"TN{1,5.8548,1,1,2.2429,1}+FO{0.3291,0.1696,0.1802,0.3211}",3835.5749,4184.6416,4396.5382,"Mixture",289,77,0.598615916955017,"22.49%",166,114,0.7917,105.2224,10.6094,245.7153,302.401,NA,"0.9093","0.2444","0.2688","0","0","0.0036","0.0063","0.0086","0.0431"
"One_class","UCE-4324","TN+F+G4","G4",-1765.7146,-1295.8076,"TN{1,5.5671,1,1,2.4331,1}+F{0.3293,0.1573,0.2016,0.3117}",3837.4292,4186.4959,4398.3925,"Mixture",289,77,0.598615916955017,"22.49%",166,114,0.7917,105.1742,10.6068,249.4995,302.3708,NA,"0.9219","0.2449","0.2656","0","0","0.0036","0.0062","0.0083","0.0428"
"Mixture","UCE-436","HKY+FO+G4","G4",-1586.6878,-2742.8738,"HKY{1,3.7118,1,1,3.7118,1}+FO{0.332,0.1492,0.1554,0.3634}",3497.3757,3630.4034,4198.5014,"Mixture",560,84,0.841071428571429,"5.89%",214,132,0.8571,110.6611,10.7709,322.8173,325.9091,NA,"0.3339","0.0849","0.2543","0","0","0","0.0021","0.002","0.0514"
"One_class","UCE-436","HKY+F+G4","G4",-1588.9347,-2742.8738,"HKY{1,3.7605,1,1,3.7605,1}+F{0.342,0.1247,0.1695,0.3638}",3501.8694,3634.8971,4202.9951,"Mixture",560,84,0.841071428571429,"5.89%",214,134,0.8701,110.6734,10.7715,389.773,325.8218,NA,"0.3319","0.0845","0.2546","0","0","0","0.0021","0.002","0.0516"
"Mixture","UCE-4398","HKY+FO+R2","R2",-1535.1925,-1011.6902,"HKY{1,3.3484,1,1,3.3484,1}+FO{0.2994,0.1563,0.2786,0.2657}",3256.385,3374.5201,3580.8562,"Mixture",242,45,0.516528925619835,"19.42%",131,60,0.7143,70.0002,9.4312,110,182.0756,NA,"1.1291","0.2244","0.1987","0","3e-04","0.0044","0.013","0.0124","0.2299"
"One_class","UCE-4398","HKY+F+R2","R2",-1535.7041,-1011.6902,"HKY{1,3.3386,1,1,3.3386,1}+F{0.3084,0.1704,0.2624,0.2587}",3257.4081,3375.5432,3581.8793,"Mixture",242,45,0.516528925619835,"19.42%",131,62,0.7381,70.0027,9.4303,119.1218,182.1374,NA,"1.1297","0.2218","0.1963","0","0.0015","0.0045","0.013","0.0125","0.2325"
"Mixture","UCE-438","HKY+FO+G4","G4",-1358.3604,-1259.8828,"HKY{1,2.815,1,1,2.815,1}+FO{0.2646,0.2129,0.191,0.3314}",2948.7208,3102.948,3375.6208,"Mixture",293,57,0.648464163822526,"11.26%",141,86,0.7963,84.8582,9.8441,223.0516,231.0917,NA,"0.6857","0.1217","0.1775","0","0","0.0035","0.0063","0.0066","0.2006"
"One_class","UCE-438","TPM2u+F+G4","G4",-1356.3171,-1259.8828,"TPM2u{0.4933,2.0671,0.4933,1,2.0671,1}+F{0.2856,0.2071,0.1672,0.34}",2946.6342,3104.4171,3377.2144,"Mixture",293,57,0.648464163822526,"11.26%",141,92,0.8519,84.857,9.8424,202.3314,231.0778,NA,"0.6947","0.1191","0.1714","0","0","0.0034","0.0062","0.0067","0.1959"
"Mixture","UCE-4363","MIX{TIM+FO,JC+FO,HKY+FO}+G","G4",-2106.9321,-1565.7039,"TIM{1.63894,0.149387,24.1838}+FO{0.760222,0.0578539,0.088518,0.0934057};JC;HKY{28.4696}+FO{0.0516127,0.0703668,0.412824,0.465196}",4489.8642,4685.5989,5016.2142,"Mixture",335,64,0.617910447761194,"20.60%",182,96,0.7869,90.2988,9.7498,207.0749,252.2642,NA,"1.1223","0.2908","0.2591","0","0","0.0047","0.009","0.0126","0.063"
"One_class","UCE-4363","TIM+F+I+R2","I+R2",-2128.9337,-1565.7039,"TIM{1,2.7344,0.482,0.482,6.1394,1}+F{0.3304,0.1535,0.2328,0.2833}",4525.8675,4706.7675,5036.961,"Mixture",335,64,0.617910447761194,"20.60%",182,96,0.7869,90.3472,9.7531,218.7693,252.2092,NA,"1.1226","0.311","0.277","0","0","0.0052","0.009","0.0126","0.0665"
"Mixture","UCE-4403","TVM+FO+I+R2","I+R2",-1595.6611,-1671.2094,"TVM{1.5152,3.063,0.1734,2.1475,3.063,1}+FO{0.2877,0.1587,0.1754,0.3781}",3421.3222,3524.3338,3872.9187,"Mixture",375,54,0.714666666666667,"12.80%",165,76,0.7451,80.3288,9.5496,141.8344,224.7054,NA,"0.5783","0.1523","0.2634","0","0","0.0033","0.0055","0.0063","0.0464"
"One_class","UCE-4403","TVM+F+I+R2","I+R2",-1596.2372,-1671.2094,"TVM{1.5728,3.1303,0.1595,2.3084,3.1303,1}+F{0.2977,0.1444,0.1677,0.3902}",3422.4744,3525.486,3874.0709,"Mixture",375,54,0.714666666666667,"12.80%",165,76,0.7451,80.3285,9.5495,170.681,224.701,NA,"0.5785","0.1526","0.2638","0","0","0.0033","0.0055","0.0063","0.0459"
"Mixture","UCE-4394","MIX{TPM3u+FO,HKY+FO}+R2","R2",-8584.6017,-5374.1154,"TPM3u{1.96837,4.04994}+FO{0.344382,0.167092,0.199964,0.288561};HKY{0.168626}+FO{0.0131575,0.360536,0.0296178,0.596689}",17263.2034,17268.5621,17488.3908,"Mixture",890,19,0.231460674157303,"61.80%",691,6,0.1875,32.7658,6.3958,10.2956,80.1483,NA,"3.2929","1.4183","0.4307","0.0029","0.0189","0.0427","0.0884","0.0884","0.5189"
"One_class","UCE-4394","GTR+F+I+G4","I+G4",-8596.4657,-5374.1154,"GTR{1.1656,3.98,0.6689,1.6806,3.1948,1}+F{0.2948,0.2,0.1668,0.3383}",17282.9314,17287.8366,17498.5363,"Mixture",890,19,0.231460674157303,"61.80%",691,6,0.1875,32.9577,6.4367,10.2956,80.8308,NA,"3.0952","1.2837","0.4147","0.0031","0.0199","0.0415","0.0941","0.09","0.6028"
"Mixture","UCE-4404","TPM3u+FO+G4","G4",-2229.3735,-1207.6491,"TPM3u{1.8318,4.9874,1,1.8318,4.9874,1}+FO{0.3281,0.1489,0.1899,0.3331}",4632.7471,4726.6857,4939.4615,"Mixture",251,42,0.354581673306773,"35.06%",180,56,0.7179,64.3757,8.8734,96.3379,150.686,NA,"1.6166","0.3293","0.2037","0","0.0039","0.012","0.02","0.0254","0.135"
"One_class","UCE-4404","TPM3u+F+G4","G4",-2231.5836,-1207.6491,"TPM3u{1.7149,4.8513,1,1.7149,4.8513,1}+F{0.3204,0.1709,0.1666,0.3422}",4637.1672,4731.1058,4943.8816,"Mixture",251,42,0.354581673306773,"35.06%",180,56,0.7179,64.3736,8.8731,103.0922,150.6815,NA,"1.6182","0.3299","0.2039","0","0.004","0.0119","0.02","0.0253","0.1349"
"Mixture","UCE-43","HKY+FO+G4","G4",-1471.0753,-997.0665,"HKY{1,3.4126,1,1,3.4126,1}+FO{0.3093,0.1576,0.1743,0.3587}",3170.1506,3342.6506,3579.097,"Mixture",267,57,0.659176029962547,"18.73%",116,80,0.7547,84.4503,9.7627,193.6672,223.1656,NA,"0.7735","0.2377","0.3073","0","0","0.0039","0.007","0.0118","0.0326"
"One_class","UCE-43","HKY+F+G4","G4",-1473.0554,-997.0665,"HKY{1,3.6501,1,1,3.6501,1}+F{0.3275,0.121,0.1765,0.3749}",3174.1108,3346.6108,3583.0572,"Mixture",267,57,0.659176029962547,"18.73%",116,78,0.7358,84.3879,9.762,180.9282,223.0315,NA,"0.7674","0.2371","0.309","0","0","0.0039","0.0071","0.0119","0.0329"
"Mixture","UCE-4407","HKY+FO+G4","G4",-1810.7232,-1029.1649,"HKY{1,4.1316,1,1,4.1316,1}+FO{0.3341,0.178,0.1606,0.3273}",3809.4463,3934.3414,4135.8398,"Mixture",238,46,0.46218487394958,"35.71%",147,52,0.6047,71.5098,9.2684,105.0762,180.2694,NA,"1.442","0.389","0.2698","0","0.0043","0.0087","0.0161","0.0188","0.2383"
"One_class","UCE-4407","TPM2u+F+G4","G4",-1809.2418,-1029.1649,"TPM2u{0.5947,3.0382,0.5947,1,3.0382,1}+F{0.365,0.1718,0.154,0.3092}",3808.4835,3936.9342,4138.3492,"Mixture",238,46,0.46218487394958,"35.71%",147,52,0.6047,71.5125,9.269,97.8979,180.2835,NA,"1.4355","0.386","0.2689","0","0.0043","0.0087","0.0162","0.0188","0.2401"
"Mixture","UCE-4401","HKY+FO+R2","R2",-1649.3103,-1550.6167,"HKY{1,5.0776,1,1,5.0776,1}+FO{0.3658,0.2265,0.1725,0.2353}",3532.6205,3661.0484,3978.1732,"Mixture",333,57,0.678678678678679,"21.62%",168,76,0.7037,85.2611,10.0552,216.4347,234.3085,NA,"0.671","0.2063","0.3075","0","0","0.003","0.0062","0.0088","0.0632"
"One_class","UCE-4401","HKY+F+R2","R2",-1652.7248,-1550.6167,"HKY{1,5.105,1,1,5.105,1}+F{0.355,0.2641,0.1724,0.2085}",3539.4495,3667.8774,3985.0022,"Mixture",333,57,0.678678678678679,"21.62%",168,72,0.6667,85.2568,10.0536,195.9235,234.261,NA,"0.686","0.2139","0.3118","0","0","0.003","0.006","0.0083","0.0611"
"Mixture","UCE-4355","MIX{TPM3u+FO,K81+FO}+G","G4",-2407.371,-1630.1288,"TPM3u{1.89661,5.25348}+FO{0.292486,0.139531,0.177883,0.3901};K3P{0.0827057,0.481348}+FQ",5086.7419,5308.5515,5592.7043,"Mixture",305,65,0.278688524590164,"27.54%",247,96,0.7742,91.4812,9.76,168.6891,261.0007,NA,"1.884","0.2621","0.1391","0","0","0.0034","0.0144","0.0103","0.4689"
"One_class","UCE-4355","TIM3+F+G4","G4",-2421.696,-1630.1288,"TIM3{2.5588,2.7816,1,2.5588,4.2553,1}+F{0.3262,0.127,0.1838,0.363}",5111.392,5324.2156,5609.9138,"Mixture",305,65,0.278688524590164,"27.54%",247,98,0.7903,91.5267,9.7624,159.5368,261.0878,NA,"1.8259","0.2655","0.1454","0","0","0.0035","0.0148","0.0104","0.4988"
"Mixture","UCE-4274","TN+FO+R3","R3",-5640.8448,-3461.2263,"TN{1,4.8648,1,1,3.0746,1}+FO{0.332,0.1883,0.1897,0.29}",11621.6896,11757.2141,12369.1676,"Mixture",600,82,0.433333333333333,"36.67%",434,114,0.7215,112.3588,10.6697,226.5215,323.8066,NA,"2.7613","0.7655","0.2772","0","8e-04","0.01","0.017","0.0233","0.1415"
"One_class","UCE-4274","TIM3+F+R3","R3",-5638.649,-3461.2263,"TIM3{1.4171,6.0647,1,1.4171,3.4304,1}+F{0.3334,0.1862,0.1725,0.3078}",11619.298,11756.7373,12371.173,"Mixture",600,82,0.433333333333333,"36.67%",434,116,0.7342,112.361,10.6721,241.3732,323.9757,NA,"2.733","0.7691","0.2814","0","1e-04","0.0108","0.0172","0.0212","0.1427"
"Mixture","UCE-4408","MIX{HKY+FO,JC+FO}+I+G","I+G4",-7397.223,-5162.9926,"HKY{4.37454}+FO{0.346681,0.181615,0.137196,0.334508};JC",14878.446,14882.2203,15084.5718,"Mixture",1000,19,0.4,"44.80%",579,4,0.125,33.9409,6.6558,16.9706,83.4411,NA,"1.9832","0.8762","0.4418","0.0011","0.0101","0.0271","0.0558","0.0637","0.2654"
"One_class","UCE-4408","HKY+F+I+G4","I+G4",-7403.0122,-5162.9926,"HKY{1,3.2049,1,1,3.2049,1}+F{0.3366,0.1924,0.1624,0.3085}",14888.0245,14891.6195,15089.2425,"Mixture",1000,19,0.4,"44.80%",579,0,0,33.9539,6.6631,0,83.4861,NA,"1.9517","0.862","0.4417","0.0011","0.0099","0.0313","0.0567","0.065","0.2769"
"Mixture","UCE-4415","TPM2u+FO+R2","R2",-8120.3149,-4775.7919,"TPM2u{0.6382,2.3969,0.6382,1,2.3969,1}+FO{0.3459,0.1754,0.1503,0.3284}",16320.6299,16324.8242,16509.1481,"Mixture",823,18,0.235722964763062,"58.81%",614,12,0.4,31.682,6.2987,17.088,75.1829,NA,"3.4869","1.2332","0.3537","0.0039","0.0176","0.0492","0.1036","0.0958","0.472"
"One_class","UCE-4415","TPM2u+F+R2","R2",-8126.424,-4775.7919,"TPM2u{0.6644,2.4982,0.6644,1,2.4982,1}+F{0.3452,0.1533,0.1528,0.3486}",16332.848,16337.0423,16521.3662,"Mixture",823,18,0.235722964763062,"58.81%",614,12,0.4,31.8364,6.3234,19.9249,75.2936,NA,"3.4176","1.2249","0.3584","0.004","0.0141","0.0492","0.1057","0.0962","0.4929"
"Mixture","UCE-4402","HKY+FO+G4","G4",-1356.351,-989.1538,"HKY{1,3.7149,1,1,3.7149,1}+FO{0.3616,0.1654,0.1671,0.3059}",2960.7021,3197.3433,3400.3041,"Mixture",256,61,0.66015625,"16.80%",121,82,0.7069,88.1705,9.8071,168.1785,246.6004,NA,"0.7758","0.2085","0.2688","0","0","0.0042","0.0065","0.0088","0.0573"
"One_class","UCE-4402","HKY+F+G4","G4",-1356.8073,-989.1538,"HKY{1,3.7404,1,1,3.7404,1}+F{0.382,0.1623,0.1685,0.2871}",2961.6146,3198.2558,3401.2166,"Mixture",256,61,0.66015625,"16.80%",121,84,0.7241,88.171,9.807,164.7847,246.5932,NA,"0.7771","0.2095","0.2696","0","0","0.0042","0.0065","0.0088","0.0572"
"Mixture","UCE-4279","HKY+FO+I+G4","I+G4",-9057.8422,-6421.9459,"HKY{1,3.1625,1,1,3.1625,1}+FO{0.2862,0.1965,0.198,0.3193}",18293.6843,18310.9846,18731.8873,"Mixture",1016,44,0.203740157480315,"56.00%",815,62,0.775,61.2216,8.0074,136.0662,131.2511,NA,"5.8506","1.7358","0.2967","0","0","0.0357","0.0707","0.0884","0.5539"
"One_class","UCE-4279","HKY+F+I+G4","I+G4",-9059.8918,-6421.9459,"HKY{1,3.1737,1,1,3.1737,1}+F{0.292,0.1901,0.2105,0.3075}",18297.7837,18315.0839,18735.9866,"Mixture",1016,44,0.203740157480315,"56.00%",815,66,0.825,61.2692,8.0079,138.4485,131.2355,NA,"5.8705","1.7542","0.2988","0","0","0.0351","0.0705","0.0904","0.5517"
"Mixture","UCE-4410","TPM3u+FO+G4","G4",-1092.6706,-815.9661,"TPM3u{2.8222,4.1903,1,2.8222,4.1903,1}+FO{0.2735,0.1806,0.2039,0.342}",2371.3412,2492.7579,2694.2624,"Mixture",238,47,0.659663865546218,"16.81%",101,72,0.8571,68.7848,8.7889,141.6827,186.2685,NA,"0.6096","0.1625","0.2666","0","0","0","0.0071","0.0085","0.0529"
"One_class","UCE-4410","K2P+G4","G4",-1104.6354,-815.9661,"K2P{1,2.4429,1,1,2.4429,1}+G4{0.25,0.25,0.25,0.25}",2387.2708,2495.5141,2696.3029,"Mixture",238,47,0.659663865546218,"16.81%",101,72,0.8571,68.7794,8.7889,132.3178,186.2652,NA,"0.6169","0.1578","0.2558","0","0","0","0.007","0.0084","0.0492"
"Mixture","UCE-4400","TPM2u+FO+G4","G4",-1931.4008,-1499.8942,"TPM2u{0.499,2.6694,0.499,1,2.6694,1}+FO{0.3194,0.1533,0.2035,0.3239}",4100.8016,4248.7809,4546.5998,"Mixture",313,58,0.55591054313099,"22.04%",187,84,0.7636,86.3471,9.88,220.2726,235.0667,NA,"0.9405","0.2655","0.2823","0","0","0.0037","0.0083","0.0123","0.0779"
"One_class","UCE-4400","TPM2u+F+G4","G4",-1931.6026,-1499.8942,"TPM2u{0.4988,2.6912,0.4988,1,2.6912,1}+F{0.3135,0.1487,0.2008,0.337}",4101.2052,4249.1844,4547.0033,"Mixture",313,58,0.55591054313099,"22.04%",187,80,0.7273,86.343,9.8803,215.956,235.0776,NA,"0.9374","0.2645","0.2822","0","0","0.0037","0.0083","0.0123","0.078"
"Mixture","UCE-4425","HKY+FO+I+G4","I+G4",-6251.9036,-4888.5047,"HKY{1,3.4359,1,1,3.4359,1}+FO{0.2361,0.2535,0.1986,0.3118}",12577.8071,12581.0542,12755.6598,"Mixture",904,17,0.386061946902655,"40.15%",543,10,0.3571,30.0474,6.0524,17.6635,75.4834,NA,"1.6226","0.7326","0.4515","0.0047","0.0158","0.0408","0.0523","0.0577","0.2107"
"One_class","UCE-4425","HKY+F+I+G4","I+G4",-6252.7431,-4888.5047,"HKY{1,3.4571,1,1,3.4571,1}+F{0.2443,0.2472,0.1906,0.3178}",12579.4863,12582.7334,12757.339,"Mixture",904,17,0.386061946902655,"40.15%",543,10,0.3571,30.0486,6.0526,17.6635,75.4856,NA,"1.6215","0.7323","0.4516","0.0047","0.0158","0.0407","0.0523","0.0578","0.2106"
"Mixture","UCE-4395","HKY+FO+R2","R2",-1966.9976,-1903.6712,"HKY{1,4.5687,1,1,4.5687,1}+FO{0.3213,0.1919,0.2265,0.2603}",4179.9951,4284.4609,4675.7694,"Mixture",416,60,0.735576923076923,"15.14%",177,92,0.807,87.7406,9.8543,190.3129,243.2724,NA,"0.6849","0.2478","0.3618","0","0","0.0032","0.0058","0.0073","0.0436"
"One_class","UCE-4395","TPM3u+F+I+R2","I+R2",-1962.8036,-1903.6712,"TPM3u{2.0107,6.9885,1,2.0107,6.9885,1}+F{0.3234,0.1617,0.2351,0.2798}",4175.6071,4284.2278,4679.4428,"Mixture",416,60,0.735576923076923,"15.14%",177,88,0.7719,87.7286,9.8545,184.38,243.2507,NA,"0.6843","0.2453","0.3585","0","0","0.0025","0.0059","0.0074","0.046"
"Mixture","UCE-4308","HKY+FO+G4","G4",-4783.9203,-2427.5659,"HKY{1,3.5359,1,1,3.5359,1}+FO{0.3121,0.2157,0.2071,0.2651}",9875.8406,10026.9165,10515.6887,"Mixture",471,76,0.384288747346072,"44.37%",318,96,0.6575,106.9617,10.5674,196.7435,301.5155,NA,"2.7512","0.944","0.3431","0","0.0018","0.0107","0.0185","0.0239","0.1495"
"One_class","UCE-4308","HKY+F+G4","G4",-4785.0693,-2427.5659,"HKY{1,3.536,1,1,3.536,1}+F{0.3024,0.2041,0.2192,0.2744}",9878.1387,10029.2146,10517.9868,"Mixture",471,76,0.384288747346072,"44.37%",318,96,0.6575,106.9609,10.5671,205.5529,301.4828,NA,"2.7561","0.9463","0.3433","0","0.0018","0.0106","0.0185","0.0239","0.1494"
"Mixture","UCE-4431","TN+FO+G4","G4",-2598.1976,-2009.3547,"TN{1,5.1048,1,1,2.777,1}+FO{0.2833,0.1931,0.1742,0.3494}",5274.3953,5280.3381,5443.5315,"Mixture",565,18,0.635398230088496,"16.46%",196,2,0.0667,29.4787,5.9254,5.6569,65.6616,NA,"0.7284","0.1457","0.2","0","0.0055","0.0099","0.0221","0.0363","0.1047"
"One_class","UCE-4431","TN+F+G4","G4",-2598.874,-2009.3547,"TN{1,5.1776,1,1,2.706,1}+F{0.282,0.2087,0.171,0.3383}",5275.748,5281.6908,5444.8842,"Mixture",565,18,0.635398230088496,"16.46%",196,2,0.0667,29.4772,5.9251,5.6569,65.658,NA,"0.73","0.1461","0.2001","0","0.0055","0.01","0.0221","0.0362","0.1046"
"Mixture","UCE-4433","MIX{TPM3u+FO,JC+FO}+R2","R2",-3532.6177,-2911.1531,"TPM3u{3.12602,11.4216}+FO{0.333166,0.202422,0.180463,0.283949};JC",7151.2354,7155.8444,7356.0328,"Mixture",865,19,0.752601156069364,"16.99%",210,12,0.375,35.3076,6.9305,24.1661,87.611,NA,"0.6342","0.2553","0.4026","0","0.0034","0.0138","0.0186","0.0269","0.0734"
"One_class","UCE-4433","TPM3u+F+I+G4","I+G4",-3540.1822,-2911.1531,"TPM3u{1.9557,5.5581,1,1.9557,5.5581,1}+F{0.3265,0.2121,0.1787,0.2827}",7164.3644,7168.7585,7364.399,"Mixture",865,19,0.752601156069364,"16.99%",210,14,0.4375,35.2966,6.926,21.6333,87.5904,NA,"0.6505","0.2536","0.3899","0","0.0033","0.013","0.0181","0.0248","0.0699"
"Mixture","UCE-4435","K2P+G4","G4",-1137.9722,-799.6202,"K2P{1,3.7677,1,1,3.7677,1}+G4{0.25,0.25,0.25,0.25}",2417.9444,2490.973,2656.2621,"Mixture",212,41,0.55188679245283,"24.06%",108,50,0.7576,57.8895,8.6464,91.1427,134.016,NA,"0.8533","0.1938","0.2271","0","0","0.0047","0.0123","0.0146","0.1407"
"One_class","UCE-4435","K2P+G4","G4",-1138.8303,-799.6202,"K2P{1,3.7504,1,1,3.7504,1}+G4{0.25,0.25,0.25,0.25}",2419.6606,2492.6892,2657.9782,"Mixture",212,41,0.55188679245283,"24.06%",108,52,0.7879,57.9203,8.6482,87.59,133.9994,NA,"0.8489","0.2022","0.2382","0","0","0.0047","0.0124","0.0126","0.1452"
"Mixture","UCE-4436","MIX{TN+FO,JC+FO}+I+G","I+G4",-7752.5429,-5336.8495,"TN{5.15513,3.18514}+FO{0.257221,0.224055,0.168068,0.350656};JC",15559.0858,15560.7923,15689.1672,"One_class",914,11,0.261487964989059,"54.70%",655,6,0.375,19.663,5.8058,8,34.9657,NA,"3.3488","0.8736","0.2609","0.0186","0.073","0.1402","0.173","0.2691","0.5501"
"One_class","UCE-4436","TN+F+I+G4","I+G4",-7755.5448,-5336.8495,"TN{1,3.772,1,1,2.573,1}+F{0.2575,0.2282,0.1793,0.3349}",15563.0896,15564.6725,15688.3532,"One_class",914,11,0.261487964989059,"54.70%",655,6,0.375,19.7275,5.8262,8,35.0924,NA,"3.2864","0.8546","0.26","0.017","0.0722","0.143","0.1763","0.2726","0.5655"
"Mixture","UCE-4421","HKY+FO+I+G4","I+G4",-1715.9574,-1157.3208,"HKY{1,4.2733,1,1,4.2733,1}+FO{0.345,0.1826,0.1711,0.3013}",3677.9148,3862.7875,4128.8852,"Mixture",289,60,0.653979238754325,"17.65%",130,90,0.7895,85.8717,9.5084,141.0248,240.7648,NA,"1.124","0.3049","0.2713","0","0","0.0034","0.0095","0.0105","0.3082"
"One_class","UCE-4421","HKY+F+I+R2","I+R2",-1714.319,-1157.3208,"HKY{1,4.2653,1,1,4.2653,1}+F{0.3118,0.208,0.1819,0.2983}",3676.638,3865.6624,4131.275,"Mixture",289,60,0.653979238754325,"17.65%",130,94,0.8246,85.8318,9.5061,171.1111,240.9334,NA,"1.1131","0.2731","0.2454","0","0","0.0035","0.0096","0.0106","0.3051"
"Mixture","UCE-4434","HKY+FO+G4","G4",-1028.8662,-1038.7121,"HKY{1,5.663,1,1,5.663,1}+FO{0.312,0.1693,0.1542,0.3645}",2289.7324,2457.2879,2710.9529,"Mixture",279,62,0.770609318996416,"14.70%",108,80,0.7407,84.6608,9.5983,171.2951,229.0825,NA,"0.403","0.1656","0.4109","0","0","0.0033","0.0036","0.0037","0.0355"
"One_class","UCE-4434","HKY+F+G4","G4",-1028.9443,-1038.7121,"HKY{1,5.6986,1,1,5.6986,1}+F{0.3174,0.1619,0.1538,0.3668}",2289.8885,2457.4441,2711.1091,"Mixture",279,62,0.770609318996416,"14.70%",108,78,0.7222,84.6619,9.5985,149.8666,229.0976,NA,"0.401","0.1614","0.4025","0","0","0.0033","0.0036","0.0037","0.0356"
