"Model","Locus_name","Model_string","Rates","Likelihood","Unconstrained_likelihood","parameters","AIC","AICc","BIC","Best","Length","Ntaxa","Percent_constant","Percent_parsimony_informative","Site_patterns","RF_distance","nRF_distance","wRF_distance","KF_distance","PD_distance","wPD_distance","geodesic_distance","Tree_Length","Sum_int","prop_int","Min.","1st Qu.","Median","Mean","3rd Qu.","Max."
"Mixture","UCE-4585","MIX{HKY+FO,JC+FO}+G","G4",-6461.7295,-4904.1801,"HKY{4.06704}+FO{0.291315,0.180749,0.218541,0.309395};JC",13097.4589,13115.7967,13517.4627,"Mixture",923,42,0.431202600216685,"36.94%",540,62,0.7949,68.3802,9.9531,132.3065,153.8881,NA,"3.7247","1.0765","0.289","0","0","0.0337","0.0443","0.0509","0.2436"
"One_class","UCE-4585","TPM3u+F+G4","G4",-6462.5545,-4904.1801,"TPM3u{1.4152,3.8623,1,1.4152,3.8623,1}+F{0.3021,0.1831,0.209,0.3058}",13099.1091,13117.4468,13519.1128,"Mixture",923,42,0.431202600216685,"36.94%",540,64,0.8205,68.6574,9.9805,150.11,154.2041,NA,"3.589","1.13","0.3149","0","0","0.031","0.046","0.0591","0.2563"
"Mixture","UCE-458","MIX{TPM2u+FO,K80+FO,JC+FO}+I+G","I+G4",-8200.5927,-7852.3054,"TPM2u{0.0236012,0.764572}+FO{0.37678,0.147554,0.0712343,0.404432};K2P{6.47116}+FQ;JC",16471.1854,16473.1869,16652.0047,"Mixture",1295,14,0.328957528957529,"42.86%",869,6,0.2727,29.878,6.9052,8.4853,71.0589,NA,"2.3756","1.1298","0.4756","0.0028","0.0254","0.0431","0.0886","0.1362","0.429"
"One_class","UCE-458","TPM2u+F+I+G4","I+G4",-8217.9763,-7852.3054,"TPM2u{0.5587,2.6469,0.5587,1,2.6469,1}+F{0.2764,0.2196,0.2106,0.2934}",16499.9525,16501.626,16665.273,"Mixture",1295,14,0.328957528957529,"42.86%",869,6,0.2727,30.0382,6.9405,8.4853,71.595,NA,"2.2147","1.0136","0.4577","0.0028","0.0253","0.0436","0.095","0.1419","0.4983"
"Mixture","UCE-4592","MIX{HKY+FO,JC+FO}+G","G4",-9652.4652,-8318.778,"HKY{4.75767}+FO{0.301875,0.172779,0.224938,0.300408};JC",19358.9304,19360.0998,19498.9563,"Mixture",1321,12,0.269492808478425,"44.81%",962,6,0.3333,23.0036,6.2932,10.9087,43.9023,NA,"3.2662","0.9704","0.2971","0.0137","0.0622","0.1005","0.1527","0.1991","0.4834"
"One_class","UCE-4592","TN+F+G4","G4",-9653.7118,-8318.778,"TN{1,3.0778,1,1,4.1638,1}+F{0.3095,0.1769,0.2367,0.2769}",19361.4235,19362.5929,19501.4494,"Mixture",1321,12,0.269492808478425,"44.81%",962,6,0.3333,23.0684,6.3078,10.9087,44.0174,NA,"3.2069","0.9533","0.2973","0.0139","0.0613","0.1015","0.1555","0.2026","0.5021"
"Mixture","UCE-4560","TPM2u+FO+G4","G4",-8341.5826,-6169.6919,"TPM2u{0.6073,2.4129,0.6073,1,2.4129,1}+FO{0.3139,0.1898,0.1614,0.3349}",16913.1651,16940.6419,17487.1505,"Mixture",1087,56,0.398344066237351,"40.66%",690,80,0.7547,83.5991,9.7324,152.7842,237.5144,NA,"3.4141","1.1583","0.3393","0","0.011","0.0194","0.0314","0.0384","0.2276"
"One_class","UCE-4560","TVM+F+G4","G4",-8339.269,-6169.6919,"TVM{0.9595,3.4372,0.9141,1.9158,3.4372,1}+F{0.296,0.177,0.1808,0.3462}",16912.538,16941.0333,17496.5057,"Mixture",1087,56,0.398344066237351,"40.66%",690,82,0.7736,83.401,9.7187,173.1358,237.8173,NA,"3.4207","1.0479","0.3063","0","0.0114","0.0191","0.0313","0.0409","0.2265"
"Mixture","UCE-4575","MIX{HKY+FO,K80+FO}+I+R2","I+R2",-14126.006,-8283.7192,"HKY{2.14864}+FO{0.276508,0.232742,0.218962,0.271788};K2P{12.8662}+FQ",28420.0121,28432.333,28850.6034,"Mixture",1244,39,0.158360128617363,"68.97%",1076,44,0.6111,66.7917,9.2971,91.1043,175.2724,NA,"5.9057","2.1745","0.3682","0","0.0048","0.0348","0.077","0.1097","0.723"
"One_class","UCE-4575","TPM3+I+R2","I+R2",-14152.3617,-8283.7192,"TPM3{0.8065,2.5407,1,0.8065,2.5407,1}+I{0.25,0.25,0.25,0.25}",28464.7235,28475.8671,28874.8105,"Mixture",1244,39,0.158360128617363,"68.97%",1076,46,0.6389,66.882,9.3104,91.2688,175.9596,NA,"5.7785","2.0939","0.3624","0","0.0048","0.0339","0.0787","0.1131","0.7279"
"Mixture","UCE-4593","TPM3u+FO+R2","R2",-9523.9988,-7680.2748,"TPM3u{1.4171,4.3124,1,1.4171,4.3124,1}+FO{0.2913,0.1778,0.2198,0.3111}",19127.9976,19130.7016,19333.3613,"Mixture",1254,18,0.307814992025518,"50.16%",900,4,0.1333,36.8342,7.267,10.8167,93.0042,NA,"2.3352","1.0154","0.4348","0.0054","0.0218","0.0321","0.071","0.0807","0.343"
"One_class","UCE-4593","TVM+F+R2","R2",-9518.6142,-7680.2748,"TVM{1.0664,3.3254,0.5863,1.15,3.3254,1}+F{0.3108,0.1691,0.2139,0.3061}",19121.2285,19124.2111,19336.8604,"Mixture",1254,18,0.307814992025518,"50.16%",900,4,0.1333,36.8256,7.265,10.8167,92.9609,NA,"2.3443","1.0225","0.4362","0.0055","0.0224","0.032","0.0708","0.081","0.3394"
"Mixture","UCE-4598","TPM3u+FO+G4","G4",-7390.2685,-6639.5502,"TPM3u{1.8553,4.7191,1,1.8553,4.7191,1}+FO{0.2707,0.2582,0.2087,0.2624}",14830.5369,14831.5999,14958.7894,"Mixture",1249,11,0.433146517213771,"32.99%",712,2,0.125,20.0905,5.29,4.2426,39.414,NA,"2.0927","0.6994","0.3342","0.0076","0.0424","0.073","0.11","0.1408","0.3031"
"One_class","UCE-4598","TPM3u+F+G4","G4",-7391.8491,-6639.5502,"TPM3u{1.9285,4.8476,1,1.9285,4.8476,1}+F{0.2806,0.254,0.1972,0.2683}",14833.6981,14834.7611,14961.9506,"Mixture",1249,11,0.433146517213771,"32.99%",712,2,0.125,20.0953,5.2913,4.2426,39.4184,NA,"2.0892","0.6998","0.335","0.0075","0.0425","0.0726","0.1101","0.141","0.3036"
"Mixture","UCE-4580","TIM3+FO+I+G4","I+G4",-9396.6882,-6150.8331,"TIM3{1.6512,3.9172,1,1.6512,5.4329,1}+FO{0.2928,0.1847,0.2351,0.2874}",18999.3764,19024.317,19500.9919,"Mixture",963,49,0.224299065420561,"59.40%",782,54,0.587,76.3728,9.8874,102.645,191.8084,NA,"4.6165","1.9343","0.419","0","0.0095","0.0289","0.0484","0.0634","0.3778"
"One_class","UCE-4580","TIM3+F+I+G4","I+G4",-9401.5257,-6150.8331,"TIM3{1.5883,4.0032,1,1.5883,5.1785,1}+F{0.308,0.1923,0.2113,0.2885}",19009.0514,19033.992,19510.6669,"Mixture",963,49,0.224299065420561,"59.40%",782,52,0.5652,76.3927,9.8901,103.8749,191.8714,NA,"4.5954","1.9243","0.4187","0","0.0096","0.029","0.0486","0.0637","0.3795"
"Mixture","UCE-45","MIX{HKY+FO,JC+FO}+G","G4",-5114.287,-5325.831,"HKY{8.32938}+FO{0.40048,0.132601,0.150327,0.316593};JC",10282.574,10283.863,10420.0285,"Mixture",1201,12,0.565362198168193,"24.73%",420,2,0.1111,26.1558,6.5164,4.4721,62.1599,NA,"0.9283","0.4444","0.4787","3e-04","0.0109","0.0201","0.0423","0.0459","0.194"
"One_class","UCE-45","HKY+F+G4","G4",-5124.9901,-5325.831,"HKY{1,3.9402,1,1,3.9402,1}+F{0.3544,0.1673,0.181,0.2973}",10301.9802,10303.1761,10434.3439,"Mixture",1201,12,0.565362198168193,"24.73%",420,4,0.2222,26.1973,6.529,8.4853,62.2933,NA,"0.8889","0.4182","0.4705","7e-04","0.0112","0.0196","0.0442","0.0458","0.2081"
"Mixture","UCE-459","MIX{HKY+FO,TPM3+FO}+R2","R2",-11646.9177,-7867.2712,"HKY{2.37256}+FO{0.331924,0.173055,0.187176,0.307845};TPM3{25.9491,165.707}+FQ",23381.8354,23384.9858,23609.3883,"Mixture",1302,19,0.294930875576037,"55.68%",924,8,0.25,37.6282,7.2412,13.8564,95.1484,NA,"3.2542","1.4325","0.4402","0.0063","0.0267","0.0628","0.091","0.1212","0.3777"
"One_class","UCE-459","HKY+F+R2","R2",-11663.3766,-7867.2712,"HKY{1,3.0958,1,1,3.0958,1}+F{0.3245,0.1824,0.1822,0.311}",23408.7532,23411.4865,23620.7911,"Mixture",1302,19,0.294930875576037,"55.68%",924,8,0.25,37.7019,7.2552,13.8564,95.4317,NA,"3.1854","1.3857","0.435","0.0062","0.0264","0.0626","0.093","0.1267","0.3935"
"Mixture","UCE-4578","TPM2u+FO+I+G4","I+G4",-10272.868,-7111.4291,"TPM2u{0.6845,2.5168,0.6845,1,2.5168,1}+FO{0.3168,0.1707,0.1725,0.34}",20725.7361,20741.3808,21179.0686,"Mixture",1138,43,0.246924428822496,"56.15%",859,50,0.625,69.1921,9.1269,129.7536,187.3523,NA,"5.0577","1.7504","0.3461","0","0.0086","0.029","0.0606","0.0726","0.5495"
"One_class","UCE-4578","TPM2u+F+I+G4","I+G4",-10284.111,-7111.4291,"TPM2u{0.7484,2.6697,0.7484,1,2.6697,1}+F{0.3173,0.1468,0.1914,0.3446}",20748.222,20763.8667,21201.5545,"Mixture",1138,43,0.246924428822496,"56.15%",859,50,0.625,69.2134,9.1293,126.7833,187.4221,NA,"5.027","1.7411","0.3463","0","0.0087","0.0293","0.0609","0.0733","0.5565"
"Mixture","UCE-4599","MIX{HKY+FO,HKY+FO,JC+FO}+G","G4",-7792.5613,-6403.0869,"HKY{0.0001}+FO{0.448586,0.0467796,0.101664,0.40297};HKY{6.39834}+FO{0.306045,0.156884,0.205016,0.332055};JC",15669.1226,15672.3276,15881.8425,"Mixture",1170,17,0.425641025641026,"37.26%",703,8,0.2857,35.5032,7.4529,15.9374,85.9683,NA,"2.2204","0.803","0.3616","0.0027","0.0185","0.0302","0.0672","0.1096","0.2762"
"One_class","UCE-4599","HKY+F+G4","G4",-7815.0996,-6403.0869,"HKY{1,3.3438,1,1,3.3438,1}+F{0.3151,0.1709,0.2048,0.3091}",15702.1991,15704.5504,15884.5304,"Mixture",1170,17,0.425641025641026,"37.26%",703,8,0.2857,35.65,7.4829,15.9374,86.3542,NA,"2.0819","0.7358","0.3534","0.0024","0.0176","0.0266","0.0716","0.1198","0.3199"
"Mixture","UCE-4606","TPM2u+FO+R2","R2",-9010.9557,-6804.5252,"TPM2u{0.6459,2.2837,0.6459,1,2.2837,1}+FO{0.3299,0.2012,0.2032,0.2657}",18093.9114,18096.1351,18278.1892,"Mixture",1235,16,0.39919028340081,"42.59%",751,4,0.1538,33.1365,7.014,9.7468,81.3685,NA,"2.6713","1.1581","0.4335","0.0042","0.0281","0.0397","0.0913","0.1148","0.3193"
"One_class","UCE-4606","TPM2u+F+R2","R2",-9018.2049,-6804.5252,"TPM2u{0.5757,2.1744,0.5757,1,2.1744,1}+F{0.3495,0.1793,0.1922,0.279}",18108.4098,18110.6335,18292.6876,"Mixture",1235,16,0.39919028340081,"42.59%",751,6,0.2308,33.2521,7.0165,11.1355,81.4414,NA,"2.6472","1.182","0.4465","0.0042","0.0282","0.0403","0.0921","0.1171","0.3084"
"Mixture","UCE-4604","MIX{TVMe,JC+FO}+G","G4",-9053.1876,-6866.6283,"TVMe{0.577629,2.9726,0.177591,0.325992}+FQ;JC",18188.3751,18191.3237,18397.4085,"Mixture",1210,19,0.375206611570248,"39.17%",756,4,0.125,38.4553,7.4426,11.1355,99.1673,NA,"2.235","0.7394","0.3308","0.0012","0.012","0.035","0.0628","0.1001","0.1923"
"One_class","UCE-4604","TVMe+G4","G4",-9064.1825,-6866.6283,"TVMe{0.6756,2.4279,0.3966,0.6012,2.4279,1}+G4{0.25,0.25,0.25,0.25}",18208.3649,18211.1708,18412.3,"Mixture",1210,19,0.375206611570248,"39.17%",756,4,0.125,38.4928,7.4501,11.1355,99.2441,NA,"2.1972","0.7261","0.3305","0.0012","0.0119","0.0352","0.0639","0.1008","0.1988"
"Mixture","UCE-4584","TPM2u+FO+I+G4","I+G4",-9615.5195,-6887.6535,"TPM2u{0.6629,2.5043,0.6629,1,2.5043,1}+FO{0.3464,0.1826,0.1551,0.3158}",19395.039,19408.3711,19805.588,"One_class",1104,39,0.231884057971014,"51.72%",833,42,0.5833,59.4064,8.2581,100.2497,145.8463,NA,"4.1433","1.2771","0.3082","0","0.0045","0.0272","0.0546","0.0853","0.273"
"One_class","UCE-4584","TPM2u+F+I+G4","I+G4",-9614.3519,-6887.6535,"TPM2u{0.6279,2.4143,0.6279,1,2.4143,1}+F{0.3482,0.1896,0.1458,0.3164}",19392.7038,19406.0358,19803.2528,"One_class",1104,39,0.231884057971014,"51.72%",833,46,0.6389,59.9017,8.3007,97.0464,145.2313,NA,"4.0972","1.3552","0.3308","0","0.0113","0.0275","0.0552","0.081","0.2751"
"Mixture","UCE-460","TPM3u+FO+G4","G4",-7580.134,-6615.5294,"TPM3u{1.45,3.3381,1,1.45,3.3381,1}+FO{0.3144,0.1833,0.1837,0.3186}",15210.2679,15211.3622,15337.8098,"Mixture",1214,11,0.432454695222405,"36.74%",716,2,0.125,19.7491,5.2179,4.2426,38.6671,NA,"2.3599","0.9108","0.3859","0.0269","0.0608","0.1136","0.1242","0.158","0.3572"
"One_class","UCE-460","TPM3u+F+G4","G4",-7580.1525,-6615.5294,"TPM3u{1.4465,3.3367,1,1.4465,3.3367,1}+F{0.3149,0.1839,0.1823,0.3189}",15210.305,15211.3993,15337.8469,"Mixture",1214,11,0.432454695222405,"36.74%",716,2,0.125,19.7491,5.2179,4.2426,38.6669,NA,"2.36","0.9109","0.386","0.0269","0.0608","0.1136","0.1242","0.158","0.3571"
"Mixture","UCE-4608","HKY+FO+I+G4","I+G4",-9771.0864,-7493.7734,"HKY{1,3.359,1,1,3.359,1}+FO{0.2839,0.2068,0.1769,0.3323}",19624.1729,19627.0334,19834.4083,"Mixture",1246,19,0.317014446227929,"48.15%",870,6,0.1875,38.2321,7.3775,12.49,98.0098,NA,"2.428","0.9304","0.3832","0.0012","0.0132","0.0323","0.0694","0.1119","0.3004"
"One_class","UCE-4608","HKY+F+I+G4","I+G4",-9771.2863,-7493.7734,"HKY{1,3.3545,1,1,3.3545,1}+F{0.279,0.2085,0.1765,0.3359}",19624.5726,19627.4331,19834.808,"Mixture",1246,19,0.317014446227929,"48.15%",870,6,0.1875,38.2309,7.3772,12.49,98.007,NA,"2.429","0.9307","0.3832","0.0012","0.0132","0.0323","0.0694","0.1118","0.3002"
"Mixture","UCE-4565","TPM2u+FO+G4","G4",-8848.4991,-6155.7516,"TPM2u{0.6762,2.6422,0.6762,1,2.6422,1}+FO{0.3301,0.1679,0.1638,0.3382}",17966.9982,18008.4429,18632.4829,"Mixture",1022,66,0.380626223091977,"45.79%",689,104,0.8254,95.4321,10.1227,197.3854,272.0787,NA,"4.4301","1.4667","0.3311","0","0","0.0188","0.0345","0.0419","0.3623"
"One_class","UCE-4565","TPM2u+F+G4","G4",-8850.8758,-6155.7516,"TPM2u{0.7099,2.7177,0.7099,1,2.7177,1}+F{0.3376,0.1646,0.1771,0.3207}",17971.7516,18013.1963,18637.2364,"Mixture",1022,66,0.380626223091977,"45.79%",689,106,0.8413,95.5081,10.1243,298.8394,271.2199,NA,"4.4561","1.5183","0.3407","0","0","0.0163","0.0343","0.0416","0.3637"
"Mixture","UCE-4554","HKY+FO+G4","G4",-8545.5896,-5918.4963,"HKY{1,2.9951,1,1,2.9951,1}+FO{0.317,0.1536,0.1933,0.3361}",17323.1792,17351.0764,17902.4754,"Mixture",1090,57,0.43394495412844,"40.92%",636,94,0.8704,87.1744,9.9195,251.2927,243.5099,NA,"3.8375","1.3877","0.3616","0","0","0.0193","0.0346","0.0421","0.3468"
"One_class","UCE-4554","HKY+F+G4","G4",-8547.2038,-5918.4963,"HKY{1,2.9805,1,1,2.9805,1}+F{0.3321,0.1515,0.1942,0.3222}",17326.4076,17354.3049,17905.7039,"Mixture",1090,57,0.43394495412844,"40.92%",636,92,0.8519,87.0056,9.9102,215.9907,243.2609,NA,"3.8393","1.3721","0.3574","0","0","0.0192","0.0346","0.0412","0.3455"
"Mixture","UCE-4605","K3Pu+FO+R2","R2",-3131.7203,-2442.2309,"K3Pu{1,3.5054,0.6435,0.6435,3.5054,1}+FO{0.3078,0.1915,0.2415,0.2592}",6511.4405,6610.1666,7017.9184,"Mixture",439,60,0.469248291571754,"25.06%",315,70,0.614,89.9393,10.6264,174.6883,240.7946,NA,"1.2836","0.2551","0.1987","0","0.0023","0.0062","0.011","0.014","0.0622"
"One_class","UCE-4605","K3Pu+F+R2","R2",-3132.3982,-2442.2309,"K3Pu{1,3.4739,0.6438,0.6438,3.4739,1}+F{0.312,0.1798,0.2541,0.2541}",6512.7963,6611.5224,7019.2742,"Mixture",439,60,0.469248291571754,"25.06%",315,74,0.6491,89.9336,10.6256,164.1432,240.8077,NA,"1.2864","0.2528","0.1965","0","0.0023","0.0062","0.011","0.014","0.0623"
"Mixture","UCE-4610","TPM3u+FO+I+G4","I+G4",-14641.6954,-9678.7382,"TPM3u{1.2628,3.0173,1,1.2628,3.0173,1}+FO{0.2936,0.1859,0.2107,0.3098}",29359.3907,29361.5401,29559.1569,"Mixture",1418,17,0.13540197461213,"66.29%",1246,8,0.2857,32.516,6.796,14.6287,75.7441,NA,"6.6336","1.9948","0.3007","0.0058","0.0363","0.1076","0.2113","0.3841","0.692"
"One_class","UCE-4610","TPM3u+F+I+G4","I+G4",-14653.422,-9678.7382,"TPM3u{1.4187,3.2004,1,1.4187,3.2004,1}+F{0.2958,0.1746,0.1933,0.3362}",29382.844,29384.9934,29582.6101,"Mixture",1418,17,0.13540197461213,"66.29%",1246,8,0.2857,32.5962,6.8093,14.6287,75.865,NA,"6.5502","1.9763","0.3017","0.0057","0.035","0.1099","0.214","0.3937","0.707"
"Mixture","UCE-4587","K3Pu+FO+I+G4","I+G4",-8536.5586,-6086.9808,"K3Pu{1,2.8665,0.7458,0.7458,2.8665,1}+FO{0.2902,0.1781,0.2174,0.3144}",17329.1172,17367.5619,17955.7646,"Mixture",988,62,0.336032388663968,"43.93%",712,86,0.7288,93.5644,10.2531,165.46,262.7727,NA,"3.0312","0.9763","0.3221","0","0.0032","0.017","0.025","0.0339","0.1626"
"One_class","UCE-4587","K3Pu+F+I+G4","I+G4",-8537.1274,-6086.9808,"K3Pu{1,2.8581,0.7419,0.7419,2.8581,1}+F{0.3025,0.1754,0.2195,0.3026}",17330.2549,17368.6996,17956.9022,"Mixture",988,62,0.336032388663968,"43.93%",712,86,0.7288,93.6468,10.2542,191.9166,262.6335,NA,"3.0252","0.9737","0.3219","0","9e-04","0.0163","0.0251","0.0351","0.1611"
"Mixture","UCE-4548","TPM2u+FO+I+G4","I+G4",-9186.1138,-6501.3222,"TPM2u{0.6317,2.4303,0.6317,1,2.4303,1}+FO{0.3309,0.1839,0.177,0.3082}",18652.2275,18694.9548,19348.1297,"Mixture",1065,68,0.377464788732394,"44.23%",738,110,0.8462,102.2968,10.7272,228.0263,299.6849,NA,"3.2392","1.1732","0.3622","0","0","0.0111","0.0242","0.0242","0.2813"
"One_class","UCE-4548","TVM+F+I+G4","I+G4",-9183.194,-6501.3222,"TVM{0.9647,2.9735,0.6666,1.491,2.9735,1}+F{0.3235,0.1677,0.18,0.3289}",18650.388,18694.4358,19356.2317,"Mixture",1065,68,0.377464788732394,"44.23%",738,104,0.8,102.6992,10.7472,227.5148,300.3402,NA,"3.2201","1.3408","0.4164","0","0","0.0112","0.0244","0.0248","0.2992"
"Mixture","UCE-4618","MIX{TVM+FO,K81+FO}+R2","R2",-11223.9183,-9208.2149,"TVM{1.03863,4.53913,1.84258,0.696276}+FO{0.196127,0.349184,0.264698,0.189991};K3P{0.462373,0.244811}+FQ",22537.8366,22540.8874,22773.9231,"Mixture",1403,18,0.277263007840342,"47.83%",1083,12,0.4,35.427,6.9963,20.2237,90.0269,NA,"3.4815","1.2778","0.367","0.0076","0.0249","0.055","0.1053","0.1165","0.5595"
"One_class","UCE-4618","TVM+F+I+G4","I+G4",-11242.5628,-9208.2149,"TVM{0.95,2.4997,0.9257,0.4533,2.4997,1}+F{0.2058,0.3337,0.2524,0.2081}",22569.1256,22571.7815,22789.4731,"Mixture",1403,18,0.277263007840342,"47.83%",1083,10,0.3333,35.4098,6.9975,17.5499,90.0821,NA,"3.4763","1.2766","0.3672","0.008","0.0232","0.0512","0.1055","0.1166","0.5691"
"Mixture","UCE-4619","MIX{HKY+FO,JC+FO}+I+G","I+G4",-9348.576,-6772.4532,"HKY{4.77128}+FO{0.277447,0.200767,0.254518,0.267268};JC",18781.1521,18784.1496,18996.5826,"Mixture",1248,19,0.396634615384615,"45.67%",763,6,0.1875,38.0015,7.3353,11.3137,97.2052,NA,"2.9497","1.2337","0.4182","2e-04","0.012","0.0337","0.0817","0.1071","0.5297"
"One_class","UCE-4619","K2P+I+G4","I+G4",-9369.8169,-6772.4532,"K2P{1,3.6383,1,1,3.6383,1}+I{0.25,0.25,0.25,0.25}",18815.6337,18818.0854,19010.547,"Mixture",1248,19,0.396634615384615,"45.67%",763,8,0.25,38.1306,7.3529,15.4919,97.4793,NA,"2.858","1.1678","0.4086","0","0.012","0.0334","0.0843","0.1058","0.5485"
"Mixture","UCE-4622","TPM3u+FO+I+G4","I+G4",-11626.1952,-9201.6359,"TPM3u{1.5122,3.123,1,1.5122,3.123,1}+FO{0.3186,0.1755,0.199,0.3069}",23308.3903,23309.605,23454.5403,"Mixture",1366,12,0.176427525622255,"53.00%",1158,8,0.4444,23.3811,6.7061,11.4455,44.0059,NA,"4.2083","1.1493","0.2731","0.0292","0.0885","0.1549","0.2002","0.2926","0.5931"
"One_class","UCE-4622","TPM3u+F+I+G4","I+G4",-11627.5256,-9201.6359,"TPM3u{1.5483,3.1841,1,1.5483,3.1841,1}+F{0.3302,0.1699,0.1965,0.3034}",23311.0511,23312.2658,23457.2011,"Mixture",1366,12,0.176427525622255,"53.00%",1158,8,0.4444,23.384,6.7071,11.4455,44.0137,NA,"4.2045","1.148","0.273","0.0298","0.0886","0.1556","0.2004","0.2921","0.5936"
"Mixture","UCE-4623","MIX{TPM2u+FO,TPM3+FO}+R2","R2",-10314.9973,-7465.6067,"TPM2u{0.59796,1.96364}+FO{0.319466,0.151793,0.207984,0.320757};TPM3{3.42598,13.9811}+FQ",20719.9945,20723.4852,20950.2323,"Mixture",1232,19,0.26461038961039,"53.90%",890,6,0.1875,38.0578,7.3649,12.5698,97.4863,NA,"2.6175","1.084","0.4141","0.0023","0.0124","0.0434","0.0731","0.0857","0.405"
"One_class","UCE-4623","TPM2u+F+R2","R2",-10326.1883,-7465.6067,"TPM2u{0.6602,2.7169,0.6602,1,2.7169,1}+F{0.3167,0.1711,0.2107,0.3016}",20736.3767,20739.4145,20951.2652,"Mixture",1232,19,0.26461038961039,"53.90%",890,6,0.1875,38.118,7.3758,12.5698,97.6674,NA,"2.5588","1.0514","0.4109","0.0023","0.0124","0.0439","0.0748","0.0878","0.426"
"Mixture","UCE-462","HKY+FO+I+G4","I+G4",-6498.3513,-6045.0588,"HKY{1,3.5821,1,1,3.5821,1}+FO{0.3153,0.2059,0.1712,0.3076}",13042.7025,13043.631,13160.0221,"Mixture",1213,10,0.479802143446002,"29.60%",606,4,0.2857,19.5691,5.713,7.8102,34.7949,NA,"1.5668","0.509","0.3249","0.0127","0.0324","0.0685","0.0921","0.1181","0.2741"
"One_class","UCE-462","HKY+F+I+G4","I+G4",-6498.4796,-6045.0588,"HKY{1,3.6031,1,1,3.6031,1}+F{0.3197,0.2027,0.1704,0.3073}",13042.9593,13043.8878,13160.2789,"Mixture",1213,10,0.479802143446002,"29.60%",606,4,0.2857,19.5696,5.7131,7.8102,34.7958,NA,"1.5661","0.5089","0.3249","0.0126","0.0325","0.0686","0.0922","0.1182","0.2741"
"Mixture","UCE-4591","MIX{HKY+FO,K80+FO}+I+R2","I+R2",-7739.4909,-5568.8353,"HKY{2.52146}+FO{0.268847,0.204934,0.183929,0.34229};K2P{68.9487}+FQ",15710.9819,15742.0391,16279.2328,"Mixture",991,55,0.432896064581231,"42.38%",607,60,0.5769,85.0666,10.1186,110.6797,221.5559,NA,"3.4459","1.4173","0.4113","0","0","0.02","0.0335","0.0426","0.2188"
"One_class","UCE-4591","HKY+F+I+G4","I+G4",-7762.0661,-5568.8353,"HKY{1,3.2114,1,1,3.2114,1}+F{0.2644,0.2368,0.1766,0.3222}",15750.1321,15779.5096,16303.6869,"Mixture",991,55,0.432896064581231,"42.38%",607,54,0.5192,84.4982,10.0836,106.827,221.2043,NA,"3.5832","1.4624","0.4081","0","0","0.017","0.0322","0.0399","0.1946"
"Mixture","UCE-4594","TPM3u+FO+G4","G4",-6167.6916,-5234.6379,"TPM3u{1.9218,5.0558,1,1.9218,5.0558,1}+FO{0.3191,0.1726,0.1891,0.3192}",12577.3832,12607.2658,13183.8492,"Mixture",1110,59,0.589189189189189,"25.59%",479,76,0.6786,88.35,9.8374,164.5539,263.5193,NA,"2.1745","0.5884","0.2706","0","0.0023","0.0094","0.0189","0.0186","0.5667"
"One_class","UCE-4594","TPM3u+F+G4","G4",-6168.3892,-5234.6379,"TPM3u{1.9568,5.1318,1,1.9568,5.1318,1}+F{0.3231,0.1732,0.1788,0.3249}",12578.7784,12608.661,13185.2444,"Mixture",1110,59,0.589189189189189,"25.59%",479,76,0.6786,88.359,9.8382,167.4395,263.5299,NA,"2.1697","0.5901","0.272","0","0.0022","0.0094","0.0189","0.0186","0.5691"
"Mixture","UCE-4564","MIX{TVM+FO,TPM3+FO,K80+FO}+I+G","I+G4",-11153.2462,-6221.5608,"TVM{1.38075,2.99742,0.219895,5.14592}+FO{0.409381,0.115295,0.0863545,0.38897};TPM3{0.214847,0.421088}+FQ;K2P{5.82975}+FQ",22612.4924,22670.5984,23357.928,"Mixture",965,71,0.21139896373057,"60.41%",814,80,0.5882,104.8458,10.9414,141.0744,316.085,NA,"4.7996","1.6899","0.3521","0","0.0045","0.0168","0.0323","0.043","0.2275"
"One_class","UCE-4564","TVM+F+I+G4","I+G4",-11186.8965,-6221.5608,"TVM{0.9036,2.8515,0.4946,1.6712,2.8515,1}+F{0.3428,0.1817,0.1372,0.3384}",22669.793,22723.842,23390.8679,"Mixture",965,71,0.21139896373057,"60.41%",814,86,0.6324,105.0973,10.9704,149.7264,317.9291,NA,"4.4873","1.5133","0.3372","0","0.0043","0.018","0.0345","0.0455","0.2758"
"Mixture","UCE-4612","MIX{TPM2u+FO,JC+FO,K80+FO}+R3","R3",-5425.463,-4423.1177,"TPM2u{0.522843,3.37965}+FO{0.386143,0.169383,0.121085,0.32339};JC;K2P{100}+FQ",11092.9261,11133.2044,11667.8094,"Mixture",855,56,0.505263157894737,"29.94%",457,62,0.5849,82.6169,9.6645,123.1056,235.6456,NA,"2.5619","0.6713","0.262","0","0.004","0.0118","0.0221","0.0281","0.1056"
"One_class","UCE-4612","TPM2u+F+R3","R3",-5437.9946,-4423.1177,"TPM2u{0.588,2.8296,0.588,1,2.8296,1}+F{0.3462,0.1797,0.1626,0.3115}",11111.9893,11150.1469,11672.6192,"Mixture",855,56,0.505263157894737,"29.94%",457,62,0.5849,82.7639,9.6821,129.8268,236.0722,NA,"2.4129","0.6396","0.2651","0","0.0039","0.0129","0.0235","0.0313","0.1127"
