"Model","Locus_name","Model_string","Rates","Likelihood","Unconstrained_likelihood","parameters","AIC","AICc","BIC","Best","Length","Ntaxa","Percent_constant","Percent_parsimony_informative","Site_patterns","RF_distance","nRF_distance","wRF_distance","KF_distance","PD_distance","wPD_distance","geodesic_distance","Tree_Length","Sum_int","prop_int","Min.","1st Qu.","Median","Mean","3rd Qu.","Max."
"Mixture","UCE-5205","HKY+FO+G4","G4",-3853.5343,-5480.1589,"HKY{1,4.6664,1,1,4.6664,1}+FO{0.2642,0.1947,0.1983,0.3428}",7875.0686,7887.0084,8308.1219,"Mixture",1281,41,0.644028103044497,"3.20%",201,62,0.8158,65.7106,9.6383,155.319,162.8505,NA,"1.4302","0.3767","0.2634","0","0","0.0062","0.0169","0.0126","0.307"
"One_class","UCE-5205","TPM3+I","I",-3895.9281,-5480.1589,"TPM3{0.3636,2.9302,1,0.3636,2.9302,1}+I{0.25,0.25,0.25,0.25}",7955.8563,7967.2185,8378.5988,"Mixture",1281,41,0.644028103044497,"3.20%",201,60,0.7895,65.7752,9.6409,123.2883,163.1909,NA,"1.338","0.3426","0.2561","0","0","0.0061","0.0181","0.0124","0.3372"
"Mixture","UCE-5129","K3Pu+FO+I+G4","I+G4",-11674.2062,-10984.3674,"K3Pu{1,2.9571,0.6702,0.6702,2.9571,1}+FO{0.2856,0.1946,0.208,0.3118}",23692.4125,23732.787,24622.3667,"Mixture",1647,84,0.397085610200364,"35.28%",1165,130,0.8025,120.3157,11.1816,324.216,368.0284,NA,"5.2589","1.5673","0.298","0","0","0.0137","0.0314","0.037","0.6125"
"One_class","UCE-5129","K3Pu+F+I+G4","I+G4",-11678.2582,-10984.3674,"K3Pu{1,2.9314,0.6553,0.6553,2.9314,1}+F{0.2989,0.1913,0.2033,0.3065}",23700.5164,23740.8909,24630.4707,"Mixture",1647,84,0.397085610200364,"35.28%",1165,136,0.8395,120.4906,11.1978,440.5633,368.4128,NA,"5.1855","1.5662","0.302","0","0","0.0137","0.0319","0.0392","0.6235"
"Mixture","UCE-5176","MIX{HKY+FO,F81+FO,K80+FO}+I+R2","I+R2",-11691.9065,-9986.0467,"HKY{5.68655}+FO{0.642863,0.142139,0.0513441,0.163654};F81+FO{0.129028,0.10292,0.0861529,0.681899};K2P{3.90266}+FQ",23627.8129,23649.0528,24278.9192,"Mixture",1536,59,0.395833333333333,"43.62%",1068,98,0.9245,86.169,10.0498,213.3799,231.9177,NA,"5.5867","2.4546","0.4394","0","0","0.0221","0.0458","0.0602","0.352"
"One_class","UCE-5176","HKY+F+I+R2","I+R2",-11723.2843,-9986.0467,"HKY{1,2.974,1,1,2.974,1}+F{0.2966,0.2063,0.1861,0.3111}",23678.5686,23697.6976,24297.6533,"Mixture",1536,59,0.395833333333333,"43.62%",1068,98,0.9245,86.6096,10.1026,188.8147,235.4143,NA,"4.9951","2.1148","0.4234","0","0","0.0215","0.0513","0.0637","0.4869"
"Mixture","UCE-5211","MIX{TVM+FO,JC+FO}+I+G","I+G4",-12187.988,-9879.7357,"TVM{0.951282,3.68999,0.268602,1.24369}+FO{0.286195,0.204411,0.24987,0.259524};JC",24457.9759,24460.1406,24679.301,"Mixture",1633,17,0.39742804654011,"41.46%",1009,6,0.2143,34.4378,7.4135,10.9545,85.1564,NA,"4.2255","1.3616","0.3222","0.0035","0.0421","0.1008","0.1344","0.2115","0.3876"
"One_class","UCE-5211","TVM+F+I+G4","I+G4",-12196.3884,-9879.7357,"TVM{0.8976,2.6267,0.4257,1.2239,2.6267,1}+F{0.2904,0.2091,0.2389,0.2616}",24472.7769,24474.8372,24688.7038,"Mixture",1633,17,0.39742804654011,"41.46%",1009,4,0.1429,34.4605,7.4257,9.4868,85.3214,NA,"4.1661","1.3365","0.3208","0.0035","0.0416","0.0999","0.1363","0.2131","0.3918"
"Mixture","UCE-5172","TPM2u+FO+I+R2","I+R2",-12878.3698,-10290.7165,"TPM2u{0.7496,2.6892,0.7496,1,2.6892,1}+FO{0.3188,0.2023,0.1861,0.2928}",26006.7395,26028.9539,26674.506,"Mixture",1544,60,0.310880829015544,"47.93%",1172,98,0.8596,89.8613,9.8038,178.9413,252.2753,NA,"6.2964","2.306","0.3662","0","0","0.0268","0.0531","0.0742","0.5339"
"One_class","UCE-5172","TPM2u+F+I+R2","I+R2",-12885.0835,-10290.7165,"TPM2u{0.6993,2.6158,0.6993,1,2.6158,1}+F{0.3377,0.1825,0.1843,0.2956}",26020.167,26042.3814,26687.9335,"Mixture",1544,60,0.310880829015544,"47.93%",1172,96,0.8421,89.8852,9.8088,161.8394,252.6867,NA,"6.217","2.2702","0.3652","0","0","0.0268","0.0538","0.0762","0.5418"
"Mixture","UCE-5185","TPM2u+FO+I+G4","I+G4",-11096.5591,-9790.1879,"TPM2u{0.7043,2.4931,0.7043,1,2.4931,1}+FO{0.2886,0.2111,0.1798,0.3206}",22429.1181,22448.6889,23060.2515,"Mixture",1554,57,0.463963963963964,"34.43%",978,82,0.7593,83.4566,9.6459,198.9925,246.5118,NA,"5.0606","1.6585","0.3277","0","0","0.0204","0.0452","0.0643","0.3787"
"One_class","UCE-5185","TPM2u+F+I+G4","I+G4",-11100.7912,-9790.1879,"TPM2u{0.701,2.4761,0.701,1,2.4761,1}+F{0.2978,0.2187,0.1854,0.2981}",22437.5824,22457.1531,23068.7157,"Mixture",1554,57,0.463963963963964,"34.43%",978,82,0.7593,83.4798,9.6492,275.3725,246.8432,NA,"5.0188","1.6408","0.3269","0","0","0.0206","0.0456","0.065","0.3836"
"Mixture","UCE-5181","TPM3u+FO+G4","G4",-9843.2088,-8904.8801,"TPM3u{1.5793,4.2678,1,1.5793,4.2678,1}+FO{0.2979,0.1691,0.2111,0.3219}",19948.4175,19976.0405,20633.9055,"Mixture",1384,64,0.39378612716763,"38.44%",953,90,0.7377,96.3961,10.3832,181.5792,265.5536,NA,"3.7252","1.6238","0.4359","0","0","0.0102","0.0297","0.0332","0.4059"
"One_class","UCE-5181","TPM3u+F+G4","G4",-9851.392,-8904.8801,"TPM3u{1.6989,4.4719,1,1.6989,4.4719,1}+F{0.3257,0.1564,0.1936,0.3244}",19964.7841,19992.4071,20650.2721,"Mixture",1384,64,0.39378612716763,"38.44%",953,92,0.7541,96.3507,10.3787,168.5438,265.647,NA,"3.7173","1.6264","0.4375","0","0","0.0102","0.0298","0.0331","0.3737"
"Mixture","UCE-5214","MIX{TPM2u+FO,JC+FO}+I+G","I+G4",-10236.0519,-8475.2692,"TPM2u{0.597136,3.0773}+FO{0.351672,0.192509,0.136299,0.31952};JC",20554.1039,20556.5995,20769.7565,"Mixture",1422,18,0.387482419127989,"42.76%",908,6,0.2,35.3071,7.0889,17.3494,91.0608,NA,"2.7114","1.3317","0.4911","0.0048","0.022","0.0403","0.0805","0.102","0.5607"
"One_class","UCE-5214","TPM2u+F+I+G4","I+G4",-10244.1076,-8475.2692,"TPM2u{0.6315,2.2533,0.6315,1,2.2533,1}+F{0.3272,0.2009,0.1582,0.3138}",20568.2152,20570.5903,20778.608,"Mixture",1422,18,0.387482419127989,"42.76%",908,6,0.2,35.3629,7.1034,17.3494,91.3045,NA,"2.6553","1.2941","0.4874","0.0048","0.0221","0.0414","0.0822","0.1031","0.584"
"Mixture","UCE-5210","HKY+FO+G4","G4",-7097.8314,-8159.6777,"HKY{1,3.1825,1,1,3.1825,1}+FO{0.3175,0.2321,0.1819,0.2685}",14323.6627,14329.8903,14659.339,"Mixture",1401,31,0.438258386866524,"28.05%",717,46,0.8214,47.0485,7.5806,97.3961,101.2265,NA,"3.1803","1.2188","0.3832","0","0.0067","0.0324","0.0538","0.073","0.3046"
"One_class","UCE-5210","HKY+F+G4","G4",-7102.7404,-8159.6777,"HKY{1,3.1313,1,1,3.1313,1}+F{0.3003,0.2466,0.1964,0.2566}",14333.4807,14339.7083,14669.157,"Mixture",1401,31,0.438258386866524,"28.05%",717,46,0.8214,47.0593,7.582,113.1989,101.2228,NA,"3.175","1.2157","0.3829","0","0.0071","0.0321","0.0539","0.0732","0.3075"
"Mixture","UCE-5220","MIX{K3Pu+FO,JC+FO,K80+FO}+G","G4",-7822.8465,-8388.6334,"K3Pu{1.66791,0.361356}+FO{0.356738,0.154458,0.164699,0.324105};JC;K2P{17.9914}+FQ",15701.6929,15702.8318,15849.6102,"One_class",1455,11,0.498281786941581,"26.46%",769,8,0.5,19.1937,5.151,13.0384,38.2412,NA,"3.1053","0.7283","0.2345","0.0208","0.037","0.0857","0.1529","0.1904","0.7401"
"One_class","UCE-5220","TPM3u+F+G4","G4",-7832.8353,-8388.6334,"TPM3u{1.6494,3.3948,1,1.6494,3.3948,1}+F{0.3113,0.1743,0.2006,0.3138}",15715.6706,15716.5803,15847.7396,"One_class",1455,11,0.498281786941581,"26.46%",769,8,0.5,19.4165,5.1832,11.7473,38.5661,NA,"2.9056","0.7146","0.2459","0.0197","0.0328","0.0898","0.1634","0.2019","0.8399"
"Mixture","UCE-5219","MIX{HKY+FO,JC+FO}+I+G","I+G4",-14719.1387,-11297.1008,"HKY{3.40365}+FO{0.332636,0.200276,0.179605,0.287482};JC",29510.2775,29511.9519,29704.5014,"One_class",1628,16,0.214373464373464,"58.23%",1368,8,0.3077,28.7352,6.314,12.2882,74.5345,NA,"6.6332","2.0621","0.3109","0.0038","0.0392","0.1224","0.2264","0.4083","0.7322"
"One_class","UCE-5219","HKY+F+I+G4","I+G4",-14722.1854,-11297.1008,"HKY{1,3.055,1,1,3.055,1}+F{0.3252,0.1976,0.1901,0.287}",29514.3708,29515.9537,29703.1996,"One_class",1628,16,0.214373464373464,"58.23%",1368,8,0.3077,28.7974,6.3262,12.2882,74.7068,NA,"6.5643","2.032","0.3096","0.0038","0.0392","0.1215","0.2287","0.4141","0.7383"
"Mixture","UCE-5202","TPM3u+FO+I+G4","I+G4",-11329.4145,-9986.3322,"TPM3u{1.3558,3.3402,1,1.3558,3.3402,1}+FO{0.2969,0.1712,0.1922,0.3397}",22830.8289,22841.2787,23288.8484,"Mixture",1519,43,0.300855826201448,"45.95%",1105,44,0.5789,66.1744,8.8213,79.6618,183.1214,NA,"3.366","1.7039","0.5062","0","0","0.011","0.0425","0.0398","0.5724"
"One_class","UCE-5202","TPM3u+F+I+G4","I+G4",-11333.5091,-9986.3322,"TPM3u{1.3463,3.3384,1,1.3463,3.3384,1}+F{0.3181,0.1644,0.1912,0.3263}",22839.0182,22849.468,23297.0377,"Mixture",1519,43,0.300855826201448,"45.95%",1105,46,0.6053,66.1791,8.822,82.0244,183.1429,NA,"3.3593","1.7024","0.5068","0","0","0.011","0.0426","0.04","0.5744"
"Mixture","UCE-5223","MIX{TIM2+FO,JC+FO,TNe+FO}+G","G4",-6269.8435,-6891.2867,"TIM2{0.0001,0.730891,0.228946}+FO{0.450823,0.0729451,0.0263538,0.449878};JC;TNe{16.4447,8.78783}+FQ",12627.687,12630.5441,12859.3966,"Mixture",1431,18,0.618448637316562,"20.61%",570,12,0.4,38.3791,7.7006,24.2487,97.4615,NA,"1.3131","0.5246","0.3995","0.0011","0.0072","0.0175","0.035","0.0368","0.1833"
"One_class","UCE-5223","TPM2u+F+G4","G4",-6300.5546,-6891.2867,"TPM2u{0.4897,2.9946,0.4897,1,2.9946,1}+F{0.3314,0.1751,0.2067,0.2868}",12679.1092,12681.3522,12884.4882,"Mixture",1431,18,0.618448637316562,"20.61%",570,12,0.4,38.5303,7.7307,24.2487,97.9618,NA,"1.1545","0.4483","0.3883","0.0011","0.0068","0.0175","0.0398","0.0405","0.2224"
"Mixture","UCE-5225","MIX{HKY+FO,JC+FO}+I+G","I+G4",-10517.1422,-9918.1691,"HKY{5.36312}+FO{0.254868,0.257207,0.195339,0.292586};JC",21086.2845,21087.2242,21224.7897,"Mixture",1521,11,0.282051282051282,"42.27%",1135,8,0.5,17.7638,4.6389,13.6382,34.823,NA,"4.7318","1.3799","0.2916","0.0091","0.0824","0.1947","0.2361","0.3456","0.7227"
"One_class","UCE-5225","HKY+F+I+G4","I+G4",-10527.5999,-9918.1691,"HKY{1,2.7702,1,1,2.7702,1}+F{0.2609,0.2508,0.2137,0.2746}",21105.1998,21106.0693,21238.3778,"Mixture",1521,11,0.282051282051282,"42.27%",1135,10,0.625,18.0969,4.7054,14.0712,35.2321,NA,"4.4861","1.304","0.2907","0.0093","0.0833","0.2038","0.249","0.3742","0.8004"
"Mixture","UCE-5227","MIX{HKY+FO,JC+FO}+I+G","I+G4",-9889.6612,-8998.803,"HKY{3.66534}+FO{0.371644,0.166419,0.154732,0.307205};JC",19859.3224,19861.7812,20068.3708,"Mixture",1375,18,0.274909090909091,"43.05%",1042,14,0.4667,29.6938,6.3267,18.868,59.5931,NA,"3.8994","1.5293","0.3922","0","0.0273","0.0629","0.1165","0.1654","0.615"
"One_class","UCE-5227","HKY+F+I+G4","I+G4",-9893.417,-8998.803,"HKY{1,3.2006,1,1,3.2006,1}+F{0.3551,0.1817,0.1586,0.3047}",19864.834,19867.1711,20068.6562,"Mixture",1375,18,0.274909090909091,"43.05%",1042,14,0.4667,29.7159,6.3332,18.1384,59.7753,NA,"3.8439","1.4981","0.3897","0","0.0271","0.0635","0.1182","0.1664","0.6332"
"Mixture","UCE-5228","MIX{HKY+FO,HKY+FO}+I+G","I+G4",-10272.91,-9917.6376,"HKY{2.58076}+FO{0.323464,0.184686,0.225623,0.266227};HKY{0.173853}+FO{0.0128695,0.269018,0.0305232,0.687589}",20625.82,20627.9526,20840.4019,"One_class",1579,16,0.385053831538949,"37.94%",1026,4,0.1538,34.4437,7.6255,9.5394,82.4418,NA,"2.5449","1.076","0.4228","0.0045","0.0265","0.0542","0.0828","0.0969","0.3534"
"One_class","UCE-5228","HKY+F+I+G4","I+G4",-10289.7208,-9917.6376,"HKY{1,2.9442,1,1,2.9442,1}+F{0.2784,0.1968,0.1978,0.3271}",20649.4417,20651.0748,20837.2008,"One_class",1579,16,0.385053831538949,"37.94%",1026,4,0.1538,34.5956,7.6518,9.3808,82.9312,NA,"2.402","0.9824","0.409","0.0064","0.0243","0.0561","0.0878","0.1052","0.4004"
"Mixture","UCE-5196","TPM2u+FO+I+R2","I+R2",-10216.5068,-10286.2615,"TPM2u{0.6737,2.4264,0.6737,1,2.4264,1}+FO{0.3403,0.1721,0.1859,0.3017}",20643.0136,20657.7261,21208.9179,"Mixture",1619,50,0.387276096355775,"35.95%",1077,62,0.6596,75.055,9.3013,178.059,189.1308,NA,"4.4318","1.8663","0.4211","0","0.0056","0.0257","0.0449","0.0657","0.3386"
"One_class","UCE-5196","TN+F+I+R2","I+R2",-10249.3639,-10286.2615,"TN{1,3.3907,1,1,2.5039,1}+F{0.2825,0.2184,0.1939,0.3051}",20708.7279,20723.4404,21274.6321,"Mixture",1619,50,0.387276096355775,"35.95%",1077,64,0.6809,75.2996,9.3161,162.4469,189.7969,NA,"4.3558","1.8328","0.4208","0","0.0102","0.026","0.0457","0.0666","0.3672"
"Mixture","UCE-5190","MIX{TPM3u+FO,TPM2u+FO}+I+G","I+G4",-13886.3873,-11695.549,"TPM3u{1.24969,2.4767}+FO{0.363582,0.141893,0.31353,0.180995};TPM2u{0.49283,1.1196}+FO{0.187668,0.292079,0.0920431,0.428209}",28040.7745,28063.3447,28772.4803,"Mixture",1738,62,0.345799769850403,"44.48%",1276,98,0.8305,90.0637,9.7211,271.2434,245.7223,NA,"7.7885","2.8408","0.3647","0","7e-04","0.0295","0.0603","0.0665","0.53"
"One_class","UCE-5190","HKY+F+I+G4","I+G4",-13938.3355,-11695.549,"HKY{1,2.8974,1,1,2.8974,1}+F{0.2813,0.2236,0.2191,0.276}",28130.671,28150.8648,28824.1533,"Mixture",1738,62,0.345799769850403,"44.48%",1276,96,0.8136,90.2381,9.7454,267.4715,249.1837,NA,"7.3018","2.6035","0.3566","0","9e-04","0.0282","0.0644","0.0711","0.5791"
"Mixture","UCE-5189","HKY+FO+I+G4","I+G4",-13783.4541,-11741.5629,"HKY{1,3.3022,1,1,3.3022,1}+FO{0.2553,0.2075,0.2465,0.2908}",27780.9081,27795.6573,28361.2299,"Mixture",1675,52,0.250149253731343,"49.67%",1371,66,0.6735,77.8466,9.9006,205.9976,189.1807,NA,"8.5873","3.3109","0.3856","0","0","0.0489","0.0799","0.0909","0.7326"
"One_class","UCE-5189","TIM3+F+I+G4","I+G4",-13795.5031,-11741.5629,"TIM3{1.4966,4.5321,1,1.4966,3.4068,1}+F{0.248,0.1843,0.2301,0.3376}",27809.0062,27824.3289,28400.1752,"Mixture",1675,52,0.250149253731343,"49.67%",1371,68,0.6939,78.3304,9.9453,217.8692,190.6934,NA,"8.0651","3.1354","0.3888","0","0","0.0514","0.085","0.0934","0.7991"
"Mixture","UCE-5188","HKY+FO+I+R2","I+R2",-13851.7862,-12930.0672,"HKY{1,3.1266,1,1,3.1266,1}+FO{0.2681,0.2229,0.1876,0.3214}",27987.5723,28009.9358,28779.9592,"Mixture",1959,73,0.40326697294538,"39.15%",1298,116,0.8788,103.6733,10.6904,249.7679,303.6384,NA,"5.3543","2.3716","0.4429","0","0","0.0149","0.0398","0.0499","0.645"
"One_class","UCE-5188","HKY+F+I+R2","I+R2",-13858.186,-12930.0672,"HKY{1,3.0464,1,1,3.0464,1}+F{0.2532,0.2389,0.2002,0.3077}",28000.3719,28022.7353,28792.7588,"Mixture",1959,73,0.40326697294538,"39.15%",1298,120,0.9091,103.8403,10.6953,261.1398,302.443,NA,"5.3697","2.3688","0.4411","0","0","0.0149","0.0397","0.0483","0.6323"
"Mixture","UCE-5234","MIX{TPM3u+FO,JC+FO}+I+G","I+G4",-10522.3384,-8843.6691,"TPM3u{1.65398,6.34544}+FO{0.306864,0.197956,0.175791,0.319389};JC",21118.6769,21120.6655,21314.0627,"Mixture",1452,16,0.362258953168044,"41.25%",937,8,0.3077,33.5078,7.3292,12.1244,81.1422,NA,"4.9991","1.637","0.3275","0.001","0.026","0.065","0.1622","0.1879","1.3487"
"One_class","UCE-5234","TPM3u+F+I+G4","I+G4",-10540.9207,-8843.6691,"TPM3u{1.5258,4.1237,1,1.5258,4.1237,1}+F{0.3207,0.2019,0.1761,0.3014}",21153.8415,21155.7241,21343.9466,"Mixture",1452,16,0.362258953168044,"41.25%",937,8,0.3077,33.5409,7.3536,12.1244,81.7488,NA,"4.7041","1.5373","0.3268","9e-04","0.0225","0.0659","0.1724","0.198","1.4694"
"Mixture","UCE-5239","MIX{TPM2u+FO,F81+FO}+R2","R2",-14629.2745,-11894.1028,"TPM2u{0.776151,3.01981}+FO{0.322747,0.211308,0.179442,0.286503};F81+FO{0.175563,0.171542,0.147719,0.505175}",29346.5491,29348.8487,29587.5388,"Mixture",1767,18,0.297679683078664,"50.03%",1306,0,0,33.3653,6.8044,0,88.3034,NA,"5.0593","2.104","0.4159","0.0038","0.0327","0.0895","0.1461","0.2653","0.5113"
"One_class","UCE-5239","TVM+F+R2","R2",-14647.1185,-11894.1028,"TVM{0.9469,2.3947,0.6263,1.1523,2.3947,1}+F{0.2959,0.18,0.1608,0.3633}",29378.237,29380.3321,29608.2726,"Mixture",1767,18,0.297679683078664,"50.03%",1306,0,0,33.6038,6.8439,0,88.9475,NA,"4.8207","1.946","0.4037","0.0038","0.0322","0.0895","0.1533","0.2783","0.579"
"Mixture","UCE-5218","MIX{HKY+FO,JC+FO,K80+FO}+G","G4",-10291.7774,-9187.6779,"HKY{3.73714}+FO{0.36106,0.176112,0.176386,0.286442};JC;K2P{99.9999}+FQ",20861.5548,20892.2488,21591.2945,"Mixture",1408,67,0.393465909090909,"40.13%",989,104,0.8125,100.0748,10.8931,240.408,286.9871,NA,"3.4378","1.1277","0.328","0","0.0048","0.0132","0.0257","0.0271","0.2527"
"One_class","UCE-5218","HKY+F+G4","G4",-10315.2788,-9187.6779,"HKY{1,3.5164,1,1,3.5164,1}+F{0.318,0.2224,0.1952,0.2644}",20902.5575,20931.8762,21616.5474,"Mixture",1408,67,0.393465909090909,"40.13%",989,104,0.8125,100.1517,10.9028,179.9278,286.9869,NA,"3.3644","1.109","0.3296","0","0.0049","0.012","0.0262","0.0283","0.264"
"Mixture","UCE-5224","HKY+FO+I+G4","I+G4",-10175.0672,-9097.398,"HKY{1,3.1019,1,1,3.1019,1}+FO{0.3109,0.1905,0.2076,0.291}",20576.1343,20594.5372,21177.578,"Mixture",1514,55,0.466314398943197,"36.46%",885,94,0.9038,83.7655,9.9198,241.5781,245.9715,NA,"3.2047","1.1797","0.3681","0","0","0.0114","0.0298","0.0327","0.3455"
"One_class","UCE-5224","HKY+F+I+G4","I+G4",-10180.7609,-9097.398,"HKY{1,3.1028,1,1,3.1028,1}+F{0.3292,0.2012,0.1939,0.2757}",20587.5218,20605.9247,21188.9655,"Mixture",1514,55,0.466314398943197,"36.46%",885,94,0.9038,83.7811,9.9214,213.5322,245.8018,NA,"3.1866","1.1466","0.3598","0","0","0.0114","0.03","0.0333","0.3464"
"Mixture","UCE-5231","HKY+FO+G4","G4",-10706.9551,-9637.4998,"HKY{1,3.4485,1,1,3.4485,1}+FO{0.2775,0.2293,0.2082,0.285}",21617.9102,21633.0485,22159.2448,"Mixture",1491,53,0.388329979879276,"37.76%",1034,74,0.7872,79.302,9.6536,152.3844,222.8116,NA,"4.1163","1.4158","0.3439","0","0","0.0155","0.0424","0.0402","0.4895"
"One_class","UCE-5231","HKY+F+G4","G4",-10711.8825,-9637.4998,"HKY{1,3.4646,1,1,3.4646,1}+F{0.2882,0.2108,0.2158,0.2851}",21627.7651,21642.9034,22169.0997,"Mixture",1491,53,0.388329979879276,"37.76%",1034,66,0.7021,79.0661,9.6408,172.1743,222.7986,NA,"4.114","1.3829","0.3361","0","0","0.0164","0.0424","0.0399","0.4921"
"Mixture","UCE-5221","TPM2u+FO+I+R2","I+R2",-12451.5687,-10542.282,"TPM2u{0.7828,2.769,0.7828,1,2.769,1}+FO{0.3251,0.1818,0.1682,0.3249}",25133.1374,25150.8532,25753.1502,"Mixture",1622,55,0.375462392108508,"43.46%",1142,80,0.7692,83.871,9.5471,161.3877,236.9036,NA,"5.3518","1.9464","0.3637","0","0.0053","0.0265","0.0491","0.0581","0.385"
"One_class","UCE-5221","TN+F+I+R2","I+R2",-12468.6933,-10542.282,"TN{1,3.977,1,1,2.5636,1}+F{0.268,0.209,0.163,0.36}",25167.3866,25185.1025,25787.3994,"Mixture",1622,55,0.375462392108508,"43.46%",1142,82,0.7885,83.8693,9.5451,162.7206,236.498,NA,"5.2573","1.9135","0.364","0","0.0066","0.0279","0.05","0.0574","0.3988"
"Mixture","UCE-5173","TPM2u+FO+I+G4","I+G4",-13303.3244,-11026.6105,"TPM2u{0.7187,2.9071,0.7187,1,2.9071,1}+FO{0.3143,0.2132,0.1918,0.2807}",26854.6488,26875.5524,27522.1094,"Mixture",1608,60,0.31592039800995,"45.65%",1237,84,0.7368,87.9643,9.7357,220.5425,241.7463,NA,"8.5505","3.2375","0.3786","0","0","0.0312","0.0719","0.082","0.5939"
"One_class","UCE-5173","TPM2u+F+I+G4","I+G4",-13313.4375,-11026.6105,"TPM2u{0.64,2.7683,0.64,1,2.7683,1}+F{0.3402,0.1899,0.1885,0.2815}",26874.875,26895.7786,27542.3356,"Mixture",1608,60,0.31592039800995,"45.65%",1237,82,0.7193,88.0864,9.748,231.3072,241.8738,NA,"8.414","3.2152","0.3821","0","0","0.0317","0.0731","0.0849","0.5948"
"Mixture","UCE-5243","TPM3u+FO+G4","G4",-7116.1255,-7477.5292,"TPM3u{1.7129,4.4979,1,1.7129,4.4979,1}+FO{0.3103,0.1901,0.1835,0.3162}",14410.251,14423.77,14868.6634,"Mixture",1275,43,0.458823529411765,"30.27%",720,48,0.6,71.6896,10.1235,99.98,172.828,NA,"2.3463","0.8034","0.3424","0","0.004","0.0167","0.0282","0.0393","0.2426"
"One_class","UCE-5243","TPM3u+F+G4","G4",-7118.9486,-7477.5292,"TPM3u{1.7391,4.4861,1,1.7391,4.4861,1}+F{0.3237,0.1783,0.1963,0.3017}",14415.8971,14429.4161,14874.3095,"Mixture",1275,43,0.458823529411765,"30.27%",720,50,0.625,71.7568,10.1316,120.2414,172.4276,NA,"2.3368","0.7903","0.3382","0","0.0043","0.0167","0.0283","0.0417","0.2717"
"Mixture","UCE-5215","TPM2+G4","G4",-8638.8155,-9824.8521,"TPM2{0.6439,2.1234,0.6439,1,2.1234,1}+G4{0.25,0.25,0.25,0.25}",17533.6309,17555.9444,18222.702,"Mixture",1609,64,0.556867619639528,"23.62%",889,102,0.8361,94.7732,10.1092,227.0242,276.2299,NA,"4.7921","1.6459","0.3435","0","0","0.0164","0.0394","0.0526","0.4629"
"One_class","UCE-5215","TPM2+I+G4","I+G4",-8637.8608,-9824.8521,"TPM2{0.6365,2.1154,0.6365,1,2.1154,1}+I{0.25,0.25,0.25,0.25}",17533.7216,17556.3991,18228.1761,"Mixture",1609,64,0.556867619639528,"23.62%",889,104,0.8525,94.6353,10.0922,240.3477,275.813,NA,"4.9277","1.6866","0.3423","0","0","0.0161","0.0383","0.0496","0.44"
"Mixture","UCE-5244","TPM3u+FO+I+G4","I+G4",-8444.9345,-7543.7496,"TPM3u{1.4298,3.6895,1,1.4298,3.6895,1}+FO{0.2918,0.2181,0.2124,0.2778}",17061.8691,17074.175,17506.6976,"Mixture",1303,41,0.442824251726784,"33.54%",731,56,0.7368,64.6199,8.7736,88.6115,149.9285,NA,"3.9134","1.29","0.3296","0","0","0.0244","0.0493","0.0628","0.4723"
"One_class","UCE-5244","TPM3u+F+I+G4","I+G4",-8448.2747,-7543.7496,"TPM3u{1.6822,3.9911,1,1.6822,3.9911,1}+F{0.2868,0.2003,0.2181,0.2948}",17068.5495,17080.8554,17513.378,"Mixture",1303,41,0.442824251726784,"33.54%",731,56,0.7368,64.6293,8.7753,89.5768,149.9906,NA,"3.893","1.2847","0.33","0","0","0.0243","0.0495","0.0632","0.4773"
"Mixture","UCE-5208","MIX{HKY+FO,JC+FO}+R3","R3",-11365.4386,-9822.1238,"HKY{4.14542}+FO{0.310515,0.164718,0.19756,0.327207};JC",22954.8773,22973.1136,23550.0326,"Mixture",1501,53,0.420386409060626,"39.84%",1035,84,0.84,82.9869,9.997,234.1154,222.5597,NA,"5.2285","1.6569","0.3169","0","0","0.0256","0.0488","0.0589","0.5256"
"One_class","UCE-5208","TPM2u+F+R3","R3",-11373.0864,-9822.1238,"TPM2u{0.7355,2.6256,0.7355,1,2.6256,1}+F{0.3207,0.1716,0.1976,0.3101}",22970.1729,22988.4092,23565.3282,"Mixture",1501,53,0.420386409060626,"39.84%",1035,84,0.84,83.0379,10.0032,215.7313,223.2963,NA,"5.0225","1.6594","0.3304","0","0","0.0252","0.0508","0.062","0.5573"
"Mixture","UCE-5258","MIX{HKY+FO,K81+FO}+G","G4",-4991.4796,-5812.7654,"HKY{7.85628}+FO{0.394031,0.0276895,0.0702662,0.508014};K3P{3.21445,0.355413}+FQ",10064.9593,10067.6004,10278.3599,"Mixture",1346,18,0.704309063893016,"16.86%",454,8,0.2667,39.3841,7.9302,15,99.9885,NA,"0.7061","0.2954","0.4184","9e-04","0.008","0.0114","0.0209","0.0216","0.0967"
"One_class","UCE-5258","HKY+F+G4","G4",-5004.1678,-5812.7654,"HKY{1,3.9837,1,1,3.9837,1}+F{0.284,0.188,0.2069,0.3211}",10084.3355,10086.6033,10282.1214,"Mixture",1346,18,0.704309063893016,"16.86%",454,8,0.2667,39.4014,7.9348,15,100.0423,NA,"0.689","0.2858","0.4148","9e-04","0.0078","0.0118","0.0214","0.0217","0.1029"
