"Locus_name","tree_1","tree_2","RF_distance","nRF_distance","wRF_distance","KF_distance","SPR_distance","path_distance","geodesic_distance"
"UCE-5494","One_class","Mixture",58,0.4394,0.1008,0.0342,16,0.3147,NA
"UCE-5514","One_class","Mixture",12,0.1333,0.0312,0.0231,3,0.1654,NA
"UCE-5538","One_class","Mixture",0,0,0.1024,0.0377,0,0.3865,NA
"UCE-5500","One_class","Mixture",30,0.2885,0.2496,0.0585,2,0.4959,NA
"UCE-5542","One_class","Mixture",0,0,0.2275,0.0765,0,0.4597,NA
"UCE-5531","One_class","Mixture",24,0.3243,0.0265,0.0101,6,0.1109,NA
"UCE-5521","One_class","Mixture",32,0.3478,0.139,0.031,7,0.409,NA
"UCE-5505","One_class","Mixture",10,0.098,0.0101,0.0018,3,0.0277,NA
"UCE-5510","One_class","Mixture",64,0.5926,0.0699,0.0179,13,0.1345,NA
"UCE-554","One_class","Mixture",0,0,0.0026,6e-04,0,0.0065,NA
"UCE-5528","One_class","Mixture",4,0.0357,0.0012,2e-04,2,0.0038,NA
"UCE-5498","One_class","Mixture",40,0.5405,0,0,10,1e-04,NA
"UCE-5532","One_class","Mixture",18,0.1837,4e-04,2e-04,4,0.0017,NA
"UCE-5555","One_class","Mixture",0,0,0.2479,0.0636,0,1.0016,NA
"UCE-5534","One_class","Mixture",24,0.2353,0.0408,0.0113,6,0.0848,NA
"UCE-5541","One_class","Mixture",18,0.1698,0.0896,0.0193,6,0.139,NA
"UCE-5539","One_class","Mixture",30,0.2586,0.1492,0.0247,8,0.2865,NA
"UCE-551","One_class","Mixture",48,0.4138,0.116,0.0395,11,0.3016,NA
"UCE-5551","One_class","Mixture",18,0.1452,0.003,6e-04,4,0.0096,NA
"UCE-553","One_class","Mixture",136,0.7391,0.264,0.057,27,0.506,NA
"UCE-5553","One_class","Mixture",26,0.2549,0.0105,0.0019,9,0.0203,NA
"UCE-5562","One_class","Mixture",78,0.7647,0.1022,0.0227,18,0.303,NA
"UCE-5581","One_class","Mixture",0,0,0.062,0.0249,0,0.0972,NA
"UCE-5579","One_class","Mixture",0,0,0.1349,0.0546,0,0.421,NA
"UCE-5557","One_class","Mixture",30,0.2632,0.0136,0.0049,6,0.0365,NA
"UCE-5577","One_class","Mixture",8,0.25,0.2543,0.0659,2,0.5366,NA
"UCE-5575","One_class","Mixture",30,0.375,0.0029,8e-04,9,0.0063,NA
"UCE-5543","One_class","Mixture",60,0.5,0.1739,0.0372,11,0.3038,NA
"UCE-5561","One_class","Mixture",56,0.5385,0.0342,0.0099,14,0.0521,NA
"UCE-5560","One_class","Mixture",42,0.3443,0.0664,0.0143,10,0.1766,NA
"UCE-5565","One_class","Mixture",34,0.3208,0.0694,0.0177,5,0.1379,NA
"UCE-5559","One_class","Mixture",10,0.0769,0.0093,0.0016,2,0.0213,NA
"UCE-556","One_class","Mixture",20,0.2222,0.0157,0.0053,4,0.0347,NA
"UCE-5573","One_class","Mixture",36,0.3103,0.0479,0.0108,8,0.0812,NA
"UCE-5566","One_class","Mixture",20,0.1887,0.0035,7e-04,5,0.0059,NA
"UCE-5578","One_class","Mixture",42,0.4286,0.0473,0.0138,10,0.077,NA
"UCE-5576","One_class","Mixture",22,0.2245,0.0357,0.0088,6,0.1085,NA
"UCE-5589","One_class","Mixture",0,0,0.0821,0.0285,0,0.1336,NA
"UCE-557","One_class","Mixture",72,0.6923,0.0309,0.012,17,0.0697,NA
"UCE-5594","One_class","Mixture",0,0,0.007,0.0035,0,0.0156,NA
"UCE-5595","One_class","Mixture",0,0,0.016,0.005,0,0.0273,NA
"UCE-5593","One_class","Mixture",0,0,0.2354,0.0817,0,0.738,NA
"UCE-5582","One_class","Mixture",4,0.0435,0.0189,0.0032,2,0.0599,NA
"UCE-5588","One_class","Mixture",28,0.3111,0.026,0.0091,6,0.03,NA
"UCE-5607","One_class","Mixture",0,0,0.0027,7e-04,0,0.0042,NA
"UCE-5602","One_class","Mixture",0,0,0.0428,0.0121,0,0.0874,NA
"UCE-558","One_class","Mixture",120,0.6977,0.2979,0.0436,22,0.9134,NA
"UCE-5584","One_class","Mixture",14,0.1296,0.0336,0.0077,5,0.075,NA
"UCE-5600","One_class","Mixture",58,0.5273,0.7908,0.1434,10,1.4056,NA
"UCE-5599","One_class","Mixture",28,0.3043,0.0313,0.0108,6,0.0644,NA
"UCE-5596","One_class","Mixture",30,0.2885,0.0439,0.0123,7,0.0734,NA
"UCE-5598","One_class","Mixture",16,0.1633,0.0117,0.0056,4,0.0394,NA
"UCE-5590","One_class","Mixture",50,0.4717,0.0728,0.0212,10,0.1613,NA
"UCE-5597","One_class","Mixture",30,0.25,0.1991,0.0453,6,0.3147,NA
"UCE-5601","One_class","Mixture",4,0.0247,0.0888,0.0314,2,0.2095,NA
"UCE-5615","One_class","Mixture",0,0,0.0038,0.001,0,0.004,NA
"UCE-5623","One_class","Mixture",4,0.1667,0.1899,0.0694,1,0.3371,NA
"UCE-5619","One_class","Mixture",50,0.4098,0.5445,0.1019,10,1.2892,NA
"UCE-5606","One_class","Mixture",38,0.6129,0.0503,0.0142,9,0.0622,NA
"UCE-560","One_class","Mixture",34,0.2931,0.0328,0.0106,8,0.0547,NA
"UCE-5625","One_class","Mixture",0,0,0.357,0.1355,0,0.8387,NA
"UCE-5626","One_class","Mixture",10,0.3125,0.0192,0.0045,3,0.024,NA
"UCE-55","One_class","Mixture",82,0.5395,0.0712,0.0198,18,0.1847,NA
"UCE-5586","One_class","Mixture",40,0.2857,0.1259,0.027,10,0.4869,NA
"UCE-5609","One_class","Mixture",42,0.42,0.0623,0.0164,9,0.1028,NA
"UCE-561","One_class","Mixture",18,0.2432,0.0066,0.0012,5,0.0217,NA
"UCE-5634","One_class","Mixture",0,0,0.1245,0.0537,0,0.4245,NA
"UCE-5611","One_class","Mixture",4,0.0364,0.0199,0.003,2,0.0593,NA
"UCE-5646","One_class","Mixture",0,0,0.1002,0.0336,0,0.3246,NA
"UCE-5651","One_class","Mixture",0,0,0.1678,0.0569,0,0.5916,NA
"UCE-5637","One_class","Mixture",36,0.3396,0.0396,0.0125,6,0.119,NA
"UCE-5653","One_class","Mixture",10,0.3125,0.0835,0.0206,2,0.0991,NA
"UCE-5660","One_class","Mixture",0,0,0.0452,0.012,0,0.0953,NA
"UCE-5632","One_class","Mixture",22,0.2292,0.0021,3e-04,5,0.0053,NA
"UCE-5629","One_class","Mixture",14,0.4667,0.0107,0.0072,2,0.0279,NA
"UCE-5638","One_class","Mixture",20,0.1923,0.043,0.0125,5,0.0492,NA
"UCE-5627","One_class","Mixture",8,0.0851,0.2452,0.0383,2,0.4613,NA
"UCE-5636","One_class","Mixture",52,0.3171,0.4874,0.0806,11,1.1821,NA
"UCE-5645","One_class","Mixture",36,0.5143,9e-04,2e-04,9,0.0032,NA
"UCE-5640","One_class","Mixture",4,0.04,0.0346,0.0083,1,0.0877,NA
"UCE-5661","One_class","Mixture",6,0.0769,0.0089,0.0044,1,0.0211,NA
"UCE-564","One_class","Mixture",62,0.5741,0.0598,0.0139,14,0.1422,NA
"UCE-5673","One_class","Mixture",0,0,0.3112,0.1857,0,0.9006,NA
"UCE-5676","One_class","Mixture",0,0,0.0372,0.0162,0,0.0758,NA
"UCE-5652","One_class","Mixture",20,0.2,0.0394,0.0131,4,0.0682,NA
"UCE-5635","One_class","Mixture",54,0.4219,0.0808,0.0234,12,0.137,NA
"UCE-5659","One_class","Mixture",6,0.0536,0.0301,0.0046,1,0.0854,NA
"UCE-5678","One_class","Mixture",0,0,0.0132,0.0047,0,0.0207,NA
"UCE-5649","One_class","Mixture",38,0.2879,0.1556,0.0301,10,0.2371,NA
"UCE-5657","One_class","Mixture",18,0.1667,0.1373,0.0246,5,0.2543,NA
"UCE-5680","One_class","Mixture",6,0.1765,0.4998,0.1399,1,1.0834,NA
"UCE-5671","One_class","Mixture",0,0,0.0079,0.0025,0,0.0385,NA
"UCE-5639","One_class","Mixture",90,0.5488,0.125,0.0256,17,0.1413,NA
"UCE-5675","One_class","Mixture",46,0.4259,0.1576,0.0347,9,0.2099,NA
"UCE-5672","One_class","Mixture",40,0.4167,0.2065,0.0454,7,0.5797,NA
"UCE-5677","One_class","Mixture",40,0.5128,0.0244,0.0099,11,0.05,NA
"UCE-5699","One_class","Mixture",0,0,0.0053,0.0018,0,0.0089,NA
"UCE-5683","One_class","Mixture",22,0.2821,0.0397,0.0103,5,0.0618,NA
"UCE-5702","One_class","Mixture",0,0,0.1149,0.033,0,0.4143,NA
"UCE-5707","One_class","Mixture",8,0.1143,0.1031,0.0387,2,0.1678,NA
"UCE-5690","One_class","Mixture",20,0.2857,0.0126,0.0035,5,0.0247,NA
"UCE-5694","One_class","Mixture",10,0.1351,0.0041,9e-04,2,0.0129,NA
"UCE-5701","One_class","Mixture",0,0,0.0796,0.027,0,0.2956,NA
"UCE-5710","One_class","Mixture",4,0.2222,0.0794,0.0353,1,0.1515,NA
"UCE-5682","One_class","Mixture",12,0.1304,1e-04,0,4,4e-04,NA
"UCE-5709","One_class","Mixture",0,0,0.0865,0.0415,0,0.2658,NA
"UCE-5696","One_class","Mixture",20,0.2273,0.0067,0.0013,5,0.0176,NA
"UCE-5689","One_class","Mixture",26,0.2889,0.0089,0.0062,8,0.0296,NA
"UCE-5688","One_class","Mixture",20,0.1852,0.0342,0.007,6,0.101,NA
"UCE-5693","One_class","Mixture",10,0.1111,0.029,0.005,3,0.0873,NA
"UCE-5704","One_class","Mixture",26,0.2955,0.0235,0.0105,8,0.0583,NA
"UCE-5679","One_class","Mixture",92,0.5476,0.0717,0.0133,17,0.2112,NA
"UCE-5684","One_class","Mixture",64,0.5424,0.052,0.0152,11,0.1366,NA
"UCE-5713","One_class","Mixture",2,0.0556,0.3619,0.2663,1,1.2226,NA
"UCE-568","One_class","Mixture",50,0.4098,0.0353,0.01,11,0.0872,NA
"UCE-5708","One_class","Mixture",50,0.4386,0.1224,0.0238,10,0.3853,NA
"UCE-5719","One_class","Mixture",12,0.1034,0.0065,0.0012,2,0.0182,NA
"UCE-5730","One_class","Mixture",0,0,0.0266,0.0094,0,0.0451,NA
"UCE-5720","One_class","Mixture",0,0,0.2085,0.0717,0,0.5504,NA
"UCE-570","One_class","Mixture",18,0.1731,0.0922,0.0255,6,0.1922,NA
"UCE-5732","One_class","Mixture",0,0,0.0391,0.0157,0,0.0579,NA
"UCE-5743","One_class","Mixture",0,0,0.0456,0.0183,0,0.1417,NA
"UCE-5737","One_class","Mixture",4,0.0351,0.0146,0.0049,2,0.0429,NA
"UCE-5716","One_class","Mixture",48,0.4286,0.0402,0.0115,11,0.1082,NA
"UCE-574","One_class","Mixture",36,0.3913,0.4292,0.1007,6,0.6523,NA
"UCE-5754","One_class","Mixture",4,0.2222,0.3705,0.117,1,0.6835,NA
"UCE-573","One_class","Mixture",34,0.4595,1e-04,0,10,3e-04,NA
"UCE-5727","One_class","Mixture",54,0.4909,0.0175,0.0056,14,0.0369,NA
"UCE-5763","One_class","Mixture",0,0,0.0641,0.0248,0,0.2092,NA
"UCE-5734","One_class","Mixture",48,0.4528,0.0426,0.0166,11,0.0988,NA
"UCE-5722","One_class","Mixture",22,0.2115,0.1057,0.0265,6,0.3899,NA
"UCE-5752","One_class","Mixture",28,0.2545,0.0083,0.0044,7,0.0247,NA
"UCE-5736","One_class","Mixture",42,0.4118,0.0043,8e-04,9,0.01,NA
"UCE-5771","One_class","Mixture",0,0,0.1826,0.0627,0,0.5467,NA
"UCE-5769","One_class","Mixture",0,0,0.1122,0.0345,0,0.4036,NA
"UCE-5759","One_class","Mixture",32,0.3333,0.0678,0.0139,7,0.1874,NA
"UCE-5773","One_class","Mixture",0,0,0.0068,0.0031,0,0.0116,NA
"UCE-5733","One_class","Mixture",48,0.3871,0.1715,0.0353,8,0.2703,NA
"UCE-5745","One_class","Mixture",68,0.5965,0.0569,0.0138,11,0.1615,NA
"UCE-5774","One_class","Mixture",0,0,0.0365,0.009,0,0.0645,NA
"UCE-5779","One_class","Mixture",0,0,0.005,0.0016,0,0.013,NA
"UCE-5755","One_class","Mixture",50,0.4167,0.0549,0.0172,8,0.1469,NA
"UCE-5761","One_class","Mixture",54,0.4286,0.4629,0.335,10,2.6851,NA
"UCE-5757","One_class","Mixture",32,0.3556,0.0632,0.0162,6,0.1425,NA
"UCE-5795","One_class","Mixture",0,0,0.4465,0.1599,0,0.6092,NA
"UCE-5783","One_class","Mixture",6,0.1765,0.2924,0.0872,1,0.5802,NA
"UCE-575","One_class","Mixture",78,0.5909,0.1295,0.0236,12,0.3518,NA
"UCE-5772","One_class","Mixture",20,0.2703,0.0023,5e-04,5,0.006,NA
"UCE-5786","One_class","Mixture",12,0.4286,2.294,1.2431,4,5.9341,NA
"UCE-5777","One_class","Mixture",18,0.1915,0.0163,0.0029,5,0.0437,NA
"UCE-5766","One_class","Mixture",20,0.1818,0.0601,0.016,3,0.089,NA
"UCE-5804","One_class","Mixture",0,0,0.1668,0.0596,0,0.5781,NA
"UCE-5792","One_class","Mixture",12,0.1622,0.1443,0.0288,4,0.3976,NA
"UCE-5775","One_class","Mixture",6,0.0625,0.0911,0.0166,2,0.2115,NA
"UCE-5806","One_class","Mixture",2,0.0769,0.1273,0.0391,1,0.2906,NA
"UCE-5796","One_class","Mixture",42,0.3231,0.293,0.0679,7,0.7799,NA
"UCE-5782","One_class","Mixture",22,0.2157,0.0015,3e-04,5,0.0035,NA
"UCE-5818","One_class","Mixture",2,0.125,1.0352,0.3312,1,1.9142,NA
"UCE-5803","One_class","Mixture",26,0.2889,0.0533,0.0138,6,0.1114,NA
"UCE-5811","One_class","Mixture",0,0,0.0219,0.0065,0,0.0301,NA
"UCE-5820","One_class","Mixture",0,0,0.0044,0.0014,0,0.007,NA
"UCE-5789","One_class","Mixture",50,0.4167,0.0509,0.0115,11,0.0967,NA
"UCE-5781","One_class","Mixture",46,0.3239,0.1044,0.0232,8,0.1896,NA
"UCE-5825","One_class","Mixture",0,0,0.0276,0.0088,0,0.0431,NA
"UCE-5801","One_class","Mixture",14,0.1186,0.0992,0.0285,2,0.1157,NA
"UCE-5805","One_class","Mixture",26,0.3095,0.0335,0.0138,7,0.038,NA
"UCE-5824","One_class","Mixture",0,0,0.0082,0.0024,0,0.0098,NA
"UCE-5827","One_class","Mixture",0,0,0.0087,0.003,0,0.0119,NA
"UCE-5810","One_class","Mixture",12,0.1714,1e-04,0,4,1e-04,NA
"UCE-5816","One_class","Mixture",26,0.3714,0.0151,0.0063,6,0.034,NA
"UCE-5829","One_class","Mixture",0,0,0.004,0.001,0,0.012,NA
"UCE-5832","One_class","Mixture",2,0.0714,0.0305,0.0078,1,0.0666,NA
"UCE-5837","One_class","Mixture",0,0,0.1012,0.0424,0,0.2181,NA
"UCE-5812","One_class","Mixture",62,0.6596,0.002,4e-04,13,0.0047,NA
"UCE-5821","One_class","Mixture",60,0.5769,0.0987,0.0175,13,0.1261,NA
"UCE-5839","One_class","Mixture",0,0,0.0102,0.0032,0,0.0164,NA
"UCE-5845","One_class","Mixture",0,0,0.0859,0.0262,0,0.1608,NA
"UCE-5830","One_class","Mixture",10,0.1351,0.0308,0.0054,4,0.0783,NA
"UCE-5847","One_class","Mixture",0,0,0.0556,0.018,0,0.1467,NA
"UCE-5851","One_class","Mixture",2,0.0769,0.2856,0.0897,1,0.7332,NA
"UCE-5835","One_class","Mixture",4,0.0417,0.0274,0.0044,2,0.0889,NA
"UCE-584","One_class","Mixture",0,0,0.0687,0.0284,0,0.2896,NA
"UCE-5834","One_class","Mixture",24,0.3,1e-04,0,5,1e-04,NA
"UCE-5840","One_class","Mixture",12,0.1935,0,0,3,0,NA
"UCE-5846","One_class","Mixture",14,0.1129,0.1613,0.0497,6,0.3098,NA
"UCE-5855","One_class","Mixture",0,0,0.01,0.0032,0,0.0311,NA
"UCE-5822","One_class","Mixture",20,0.1471,0.0492,0.0173,5,0.0957,NA
"UCE-5860","One_class","Mixture",0,0,0.0016,4e-04,0,0.0036,NA
"UCE-5861","One_class","Mixture",0,0,0.1485,0.0412,0,0.3084,NA
"UCE-5864","One_class","Mixture",0,0,0.1065,0.0564,0,0.2376,NA
"UCE-583","One_class","Mixture",32,0.2857,0.0941,0.017,6,0.1473,NA
"UCE-5868","One_class","Mixture",0,0,0.4241,0.1512,0,0.9484,NA
"UCE-5866","One_class","Mixture",0,0,0.0143,0.0043,0,0.0262,NA
"UCE-5849","One_class","Mixture",40,0.4,0.0447,0.0165,9,0.1081,NA
"UCE-5871","One_class","Mixture",0,0,0.6188,0.2421,0,1.1648,NA
"UCE-5852","One_class","Mixture",56,0.4179,0.2268,0.0305,10,0.4499,NA
"UCE-5874","One_class","Mixture",0,0,0.1632,0.0492,0,0.2694,NA
"UCE-5869","One_class","Mixture",0,0,0.0915,0.0301,0,0.2213,NA
"UCE-5859","One_class","Mixture",20,0.2564,0.0775,0.0145,5,0.1362,NA
"UCE-5842","One_class","Mixture",4,0.0339,0.0013,2e-04,2,0.0038,NA
"UCE-5853","One_class","Mixture",34,0.3091,0.0321,0.0111,8,0.0892,NA
"UCE-5856","One_class","Mixture",10,0.0833,0.0118,0.0051,2,0.0295,NA
"UCE-5880","One_class","Mixture",0,0,0.004,0.001,0,0.0051,NA
"UCE-5887","One_class","Mixture",0,0,0.1519,0.0617,0,0.3821,NA
"UCE-5862","One_class","Mixture",28,0.2414,0.0149,0.0045,7,0.0421,NA
"UCE-5892","One_class","Mixture",0,0,0.2836,0.1472,0,0.7582,NA
"UCE-5893","One_class","Mixture",0,0,0.0042,0.0013,0,0.0083,NA
"UCE-5879","One_class","Mixture",36,0.4737,0.0238,0.0085,9,0.0329,NA
"UCE-5903","One_class","Mixture",0,0,0.0119,0.0041,0,0.0456,NA
"UCE-5872","One_class","Mixture",32,0.2909,0.0068,0.0047,8,0.0248,NA
"UCE-5873","One_class","Mixture",24,0.2034,0.1193,0.0176,6,0.3902,NA
"UCE-5886","One_class","Mixture",16,0.2162,0.2325,0.0369,3,0.422,NA
"UCE-5889","One_class","Mixture",52,0.5306,0.0462,0.0156,10,0.1459,NA
"UCE-5882","One_class","Mixture",8,0.0727,0.0018,3e-04,3,0.0063,NA
"UCE-587","One_class","Mixture",44,0.386,0.1455,0.0261,7,0.5576,NA
"UCE-5910","One_class","Mixture",0,0,0.0038,0.0016,0,0.0063,NA
"UCE-5895","One_class","Mixture",46,0.4894,0.0368,0.0135,11,0.1,NA
"UCE-5908","One_class","Mixture",2,0.0625,0.0107,0.0031,1,0.0221,NA
"UCE-5904","One_class","Mixture",4,0.0526,0.0062,0.0013,2,0.0235,NA
"UCE-5899","One_class","Mixture",54,0.5625,0.075,0.0172,10,0.0718,NA
"UCE-5898","One_class","Mixture",54,0.4655,0.0523,0.0144,12,0.1345,NA
"UCE-5901","One_class","Mixture",24,0.2264,0.0194,0.0073,6,0.0263,NA
"UCE-5902","One_class","Mixture",38,0.475,0.0106,0.0065,9,0.0292,NA
"UCE-5914","One_class","Mixture",42,0.4773,0.4907,0.1368,10,1.4449,NA
"UCE-5905","One_class","Mixture",40,0.3922,0.1304,0.0279,7,0.4507,NA
"UCE-590","One_class","Mixture",34,0.3091,0.0054,0.0022,9,0.0269,NA
"UCE-5912","One_class","Mixture",14,0.1489,0.2361,0.1023,5,1.0934,NA
"UCE-5906","One_class","Mixture",40,0.3922,0.0674,0.0155,9,0.163,NA
"UCE-5922","One_class","Mixture",26,0.2453,0.1813,0.0576,4,0.3241,NA
"UCE-5927","One_class","Mixture",10,0.3125,0.4019,0.1005,2,0.4626,NA
"UCE-5915","One_class","Mixture",22,0.22,0.0084,0.0045,6,0.0225,NA
"UCE-591","One_class","Mixture",82,0.7069,0.1909,0.0405,16,0.4155,NA
"UCE-5919","One_class","Mixture",52,0.5098,0.0495,0.012,8,0.2047,NA
"UCE-5916","One_class","Mixture",58,0.537,0.0911,0.0166,12,0.1481,NA
"UCE-5917","One_class","Mixture",28,0.35,0.1318,0.0505,5,0.3218,NA
"UCE-5934","One_class","Mixture",2,0.0625,0.2025,0.0826,1,0.7047,NA
"UCE-5923","One_class","Mixture",10,0.1087,0.1146,0.0233,4,0.1581,NA
"UCE-5920","One_class","Mixture",46,0.5897,0.333,0.0563,10,0.4758,NA
"UCE-5942","One_class","Mixture",0,0,0.1666,0.0512,0,0.3123,NA
"UCE-5924","One_class","Mixture",34,0.3036,0.2104,0.0315,10,0.3458,NA
"UCE-5925","One_class","Mixture",36,0.3396,0.1453,0.0262,7,0.3415,NA
"UCE-5921","One_class","Mixture",38,0.3455,0.048,0.0108,8,0.0895,NA
"UCE-5930","One_class","Mixture",50,0.4386,0.0433,0.0104,11,0.0895,NA
"UCE-5933","One_class","Mixture",14,0.4118,0.0149,0.0059,3,0.0202,NA
"UCE-5928","One_class","Mixture",34,0.3542,0.088,0.0262,7,0.1442,NA
"UCE-5955","One_class","Mixture",2,0.0588,0.2184,0.0622,1,0.6329,NA
"UCE-5936","One_class","Mixture",22,0.2037,0.0288,0.0117,5,0.0835,NA
"UCE-5970","One_class","Mixture",0,0,0.0815,0.025,0,0.2343,NA
"UCE-5954","One_class","Mixture",28,0.3333,0.0196,0.0064,7,0.0377,NA
"UCE-5952","One_class","Mixture",86,0.5658,0.6407,0.102,14,0.9643,NA
"UCE-5961","One_class","Mixture",34,0.3778,0.0833,0.0205,6,0.1408,NA
"UCE-5972","One_class","Mixture",2,0.0588,0.0358,0.0113,1,0.101,NA
"UCE-596","One_class","Mixture",24,0.3429,0.0186,0.0047,6,0.0409,NA
"UCE-5953","One_class","Mixture",26,0.25,0.1122,0.0289,6,0.3036,NA
"UCE-5969","One_class","Mixture",16,0.1739,0.022,0.0039,4,0.0828,NA
"UCE-5951","One_class","Mixture",34,0.34,0.2173,0.0637,5,0.4969,NA
"UCE-5947","One_class","Mixture",14,0.1346,2e-04,1e-04,4,7e-04,NA
"UCE-5956","One_class","Mixture",44,0.3729,0.0488,0.0163,10,0.1356,NA
"UCE-5932","One_class","Mixture",76,0.6129,0.0918,0.0172,16,0.1721,NA
"UCE-5966","One_class","Mixture",20,0.2174,0.0078,0.0054,5,0.0444,NA
"UCE-5948","One_class","Mixture",86,0.6056,0.1749,0.0351,15,0.2781,NA
"UCE-5975","One_class","Mixture",38,0.3333,0.0948,0.0199,8,0.1763,NA
"UCE-5971","One_class","Mixture",6,0.0588,0.1191,0.0253,2,0.2433,NA
"UCE-5968","One_class","Mixture",20,0.1538,0.0448,0.01,6,0.088,NA
"UCE-5974","One_class","Mixture",36,0.3396,3e-04,1e-04,9,7e-04,NA
"UCE-5977","One_class","Mixture",14,0.1628,0.0013,3e-04,5,0.003,NA
"UCE-5992","One_class","Mixture",0,0,0.0129,0.0051,0,0.0249,NA
"UCE-5995","One_class","Mixture",0,0,0.0652,0.0427,0,0.1633,NA
"UCE-5990","One_class","Mixture",4,0.1429,0.3474,0.1115,1,0.618,NA
"UCE-5943","One_class","Mixture",48,0.3478,0.037,0.0086,11,0.1814,NA
"UCE-5989","One_class","Mixture",26,0.4194,0.0828,0.0197,5,0.2233,NA
"UCE-5997","One_class","Mixture",0,0,0.0496,0.0154,0,0.1091,NA
"UCE-5986","One_class","Mixture",34,0.3696,0.1025,0.022,8,0.1485,NA
"UCE-5978","One_class","Mixture",118,0.7375,0.3386,0.0468,24,0.6364,NA
"UCE-598","One_class","Mixture",42,0.3387,0.27,0.06,10,0.523,NA
"UCE-5987","One_class","Mixture",42,0.4118,0.0633,0.0179,9,0.0719,NA
"UCE-5980","One_class","Mixture",62,0.5536,0.0524,0.0153,16,0.1044,NA
"UCE-6002","One_class","Mixture",2,0.1,0.0735,0.0288,1,0.0741,NA
"UCE-5996","One_class","Mixture",4,0.0455,0.0223,0.0055,1,0.0462,NA
"UCE-6003","One_class","Mixture",0,0,0.0038,0.0013,0,0.0079,NA
"UCE-5991","One_class","Mixture",10,0.0943,1e-04,0,4,2e-04,NA
"UCE-5994","One_class","Mixture",32,0.2192,0.1296,0.0264,8,0.5137,NA
"UCE-6018","One_class","Mixture",0,0,0.0245,0.0091,0,0.0437,NA
"UCE-6013","One_class","Mixture",22,0.3548,0.3767,0.1075,3,0.6727,NA
"UCE-5","One_class","Mixture",70,0.4545,0.9527,0.1753,13,1.7642,NA
"UCE-59","One_class","Mixture",38,0.5429,0.0372,0.0117,8,0.0466,NA
"UCE-6005","One_class","Mixture",30,0.3947,0.0588,0.017,6,0.0837,NA
"UCE-5998","One_class","Mixture",34,0.2982,0.037,0.0112,8,0.0509,NA
"UCE-6019","One_class","Mixture",0,0,0.0174,0.0063,0,0.0419,NA
"UCE-6007","One_class","Mixture",50,0.4545,0.2658,0.0395,10,0.4185,NA
"UCE-6028","One_class","Mixture",0,0,0.1601,0.0714,0,0.3102,NA
"UCE-6012","One_class","Mixture",30,0.2885,0.0707,0.0146,6,0.1669,NA
"UCE-6025","One_class","Mixture",2,0.0625,0.2279,0.0909,1,0.7802,NA
"UCE-599","One_class","Mixture",48,0.3871,0.1461,0.0234,14,0.2583,NA
"UCE-6030","One_class","Mixture",0,0,0.1083,0.0318,0,0.3556,NA
"UCE-6011","One_class","Mixture",58,0.58,0.0188,0.0076,13,0.0517,NA
"UCE-6020","One_class","Mixture",4,0.0426,0.1268,0.0338,1,0.2516,NA
"UCE-6014","One_class","Mixture",18,0.1765,0.0077,0.0047,5,0.0246,NA
"UCE-6034","One_class","Mixture",0,0,0.2161,0.0564,0,0.6466,NA
"UCE-6015","One_class","Mixture",18,0.2143,0.2912,0.0517,4,0.4884,NA
"UCE-6044","One_class","Mixture",4,0.1429,0.163,0.0577,1,0.2607,NA
"UCE-603","One_class","Mixture",36,0.24,0.1584,0.0629,7,0.4717,NA
"UCE-604","One_class","Mixture",2,0.0588,0.0839,0.0295,1,0.2766,NA
"UCE-6032","One_class","Mixture",36,0.4615,0.0161,0.0078,8,0.0344,NA
"UCE-601","One_class","Mixture",64,0.4923,0.169,0.0287,12,0.3769,NA
"UCE-6052","One_class","Mixture",4,0.2222,0.544,0.2226,1,1.2425,NA
"UCE-6017","One_class","Mixture",46,0.5897,0.0407,0.0143,11,0.1057,NA
"UCE-6031","One_class","Mixture",32,0.2963,0.0214,0.0144,6,0.1053,NA
"UCE-6043","One_class","Mixture",18,0.25,1e-04,0,6,1e-04,NA
"UCE-6060","One_class","Mixture",0,0,0.0171,0.0045,0,0.0326,NA
"UCE-6063","One_class","Mixture",0,0,0.1273,0.0508,0,0.42,NA
"UCE-6047","One_class","Mixture",36,0.4091,1e-04,0,8,2e-04,NA
"UCE-6035","One_class","Mixture",40,0.5405,0.0106,0.0073,9,0.0322,NA
"UCE-6050","One_class","Mixture",40,0.4255,0.0666,0.02,9,0.1373,NA
"UCE-6065","One_class","Mixture",0,0,0.002,6e-04,0,0.0045,NA
"UCE-6069","One_class","Mixture",0,0,0.0013,4e-04,0,0.0022,NA
"UCE-6073","One_class","Mixture",0,0,0.1936,0.0751,0,0.4074,NA
"UCE-6059","One_class","Mixture",46,0.575,0.0204,0.0094,11,0.0198,NA
"UCE-6048","One_class","Mixture",74,0.5362,0.2237,0.0441,14,0.2791,NA
"UCE-6061","One_class","Mixture",24,0.4444,0,0,6,1e-04,NA
"UCE-6054","One_class","Mixture",38,0.3167,0.022,0.0079,8,0.058,NA
"UCE-607","One_class","Mixture",0,0,0.0748,0.0272,0,0.0877,NA
"UCE-6074","One_class","Mixture",32,0.4211,0.4109,0.1946,8,0.8767,NA
"UCE-6049","One_class","Mixture",60,0.5455,0.1072,0.0189,13,0.2116,NA
"UCE-6078","One_class","Mixture",0,0,0.0811,0.0289,0,0.2423,NA
"UCE-6067","One_class","Mixture",14,0.1707,0.0123,0.0025,3,0.0367,NA
